sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2007-09-27,2007,9,270,2.00,14.908,
2007-09-27,2007,9,270,2.25,14.981,
2007-09-28,2007,9,271,0.00,,"C"
2007-09-28,2007,9,271,0.25,16.389,
2007-09-28,2007,9,271,0.50,16.456,
2007-09-28,2007,9,271,0.75,15.551,
2007-09-28,2007,9,271,1.00,15.284,
2007-09-28,2007,9,271,1.25,15.173,
2007-09-28,2007,9,271,1.50,15.690,
2007-09-28,2007,9,271,1.75,15.165,
2007-09-28,2007,9,271,2.00,,"C"
2007-09-28,2007,9,271,2.25,15.026,
2007-09-29,2007,9,272,0.00,,"C"
2007-09-29,2007,9,272,0.25,15.207,
2007-09-29,2007,9,272,0.50,15.755,
2007-09-29,2007,9,272,0.75,15.201,
2007-09-29,2007,9,272,1.00,15.061,
2007-09-29,2007,9,272,1.25,14.947,
2007-09-29,2007,9,272,1.50,15.472,
2007-09-29,2007,9,272,1.75,14.933,
2007-09-29,2007,9,272,2.00,,"C"
2007-09-29,2007,9,272,2.25,15.023,
2007-09-30,2007,9,273,0.00,,"C"
2007-09-30,2007,9,273,0.25,15.288,
2007-09-30,2007,9,273,0.50,15.754,
2007-09-30,2007,9,273,0.75,14.966,
2007-09-30,2007,9,273,1.00,,"C"
2007-09-30,2007,9,273,1.25,14.632,
2007-09-30,2007,9,273,1.50,15.133,
2007-09-30,2007,9,273,1.75,14.641,
2007-09-30,2007,9,273,2.00,,"C"
2007-09-30,2007,9,273,2.25,14.967,
2007-10-01,2007,10,274,0.00,,"C"
2007-10-01,2007,10,274,0.25,15.550,
2007-10-01,2007,10,274,0.50,15.892,
2007-10-01,2007,10,274,0.75,15.034,
2007-10-01,2007,10,274,1.00,14.620,
2007-10-01,2007,10,274,1.25,14.417,
2007-10-01,2007,10,274,1.50,14.860,
2007-10-01,2007,10,274,1.75,14.348,
2007-10-01,2007,10,274,2.00,,"C"
2007-10-01,2007,10,274,2.25,14.712,
2007-10-02,2007,10,275,0.00,15.698,
2007-10-02,2007,10,275,0.25,15.885,
2007-10-02,2007,10,275,0.50,16.401,
2007-10-02,2007,10,275,0.75,15.785,
2007-10-02,2007,10,275,1.00,15.275,
2007-10-02,2007,10,275,1.25,14.903,
2007-10-02,2007,10,275,1.50,15.329,
2007-10-02,2007,10,275,1.75,14.768,
2007-10-02,2007,10,275,2.00,,"C"
2007-10-02,2007,10,275,2.25,14.817,
2007-10-03,2007,10,276,0.00,15.969,
2007-10-03,2007,10,276,0.25,16.061,
2007-10-03,2007,10,276,0.50,16.426,
2007-10-03,2007,10,276,0.75,15.552,
2007-10-03,2007,10,276,1.00,15.254,
2007-10-03,2007,10,276,1.25,15.063,
2007-10-03,2007,10,276,1.50,15.487,
2007-10-03,2007,10,276,1.75,14.860,
2007-10-03,2007,10,276,2.00,,"C"
2007-10-03,2007,10,276,2.25,14.768,
2007-10-04,2007,10,277,0.00,16.449,
2007-10-04,2007,10,277,0.25,16.511,
2007-10-04,2007,10,277,0.50,16.461,
2007-10-04,2007,10,277,0.75,15.397,
2007-10-04,2007,10,277,1.00,15.100,
2007-10-04,2007,10,277,1.25,14.981,
2007-10-04,2007,10,277,1.50,15.465,
2007-10-04,2007,10,277,1.75,14.892,
2007-10-04,2007,10,277,2.00,,"C"
2007-10-04,2007,10,277,2.25,14.760,
2007-10-05,2007,10,278,0.00,,"C"
2007-10-05,2007,10,278,0.25,16.479,
2007-10-05,2007,10,278,0.50,16.639,
2007-10-05,2007,10,278,0.75,15.785,
2007-10-05,2007,10,278,1.00,15.406,
2007-10-05,2007,10,278,1.25,15.127,
2007-10-05,2007,10,278,1.50,15.523,
2007-10-05,2007,10,278,1.75,14.908,
2007-10-05,2007,10,278,2.00,,"C"
2007-10-05,2007,10,278,2.25,14.759,
2007-10-06,2007,10,279,0.00,18.748,
2007-10-06,2007,10,279,0.25,18.380,
2007-10-06,2007,10,279,0.50,17.341,
2007-10-06,2007,10,279,0.75,16.081,
2007-10-06,2007,10,279,1.00,15.577,
2007-10-06,2007,10,279,1.25,15.252,
2007-10-06,2007,10,279,1.50,15.616,
2007-10-06,2007,10,279,1.75,14.952,
2007-10-06,2007,10,279,2.00,,"C"
2007-10-06,2007,10,279,2.25,14.761,
2007-10-07,2007,10,280,0.00,,"C"
2007-10-07,2007,10,280,0.25,20.413,
2007-10-07,2007,10,280,0.50,,"C"
2007-10-07,2007,10,280,0.75,16.610,
2007-10-07,2007,10,280,1.00,15.853,
2007-10-07,2007,10,280,1.25,15.453,
2007-10-07,2007,10,280,1.50,15.731,
2007-10-07,2007,10,280,1.75,15.028,
2007-10-07,2007,10,280,2.00,,"C"
2007-10-07,2007,10,280,2.25,14.761,
2007-10-08,2007,10,281,0.00,,"C"
2007-10-08,2007,10,281,0.25,20.565,
2007-10-08,2007,10,281,0.50,19.626,
2007-10-08,2007,10,281,0.75,17.251,
2007-10-08,2007,10,281,1.00,16.184,
2007-10-08,2007,10,281,1.25,15.669,
2007-10-08,2007,10,281,1.50,15.911,
2007-10-08,2007,10,281,1.75,15.120,
2007-10-08,2007,10,281,2.00,,"C"
2007-10-08,2007,10,281,2.25,14.764,
2007-10-09,2007,10,282,0.00,15.802,
2007-10-09,2007,10,282,0.25,,"C"
2007-10-09,2007,10,282,0.50,16.585,
2007-10-09,2007,10,282,0.75,16.017,
2007-10-09,2007,10,282,1.00,15.767,
2007-10-09,2007,10,282,1.25,15.484,
2007-10-09,2007,10,282,1.50,15.889,
2007-10-09,2007,10,282,1.75,15.130,
2007-10-09,2007,10,282,2.00,14.755,
2007-10-09,2007,10,282,2.25,14.757,
2007-10-10,2007,10,283,0.00,13.601,
2007-10-10,2007,10,283,0.25,13.770,
2007-10-10,2007,10,283,0.50,14.345,
2007-10-10,2007,10,283,0.75,13.801,
2007-10-10,2007,10,283,1.00,13.697,
2007-10-10,2007,10,283,1.25,13.679,
2007-10-10,2007,10,283,1.50,14.294,
2007-10-10,2007,10,283,1.75,13.755,
2007-10-10,2007,10,283,2.00,,"C"
2007-10-10,2007,10,283,2.25,14.666,
2007-10-11,2007,10,284,0.00,12.641,
2007-10-11,2007,10,284,0.25,12.804,
2007-10-11,2007,10,284,0.50,13.331,
2007-10-11,2007,10,284,0.75,12.738,
2007-10-11,2007,10,284,1.00,12.596,
2007-10-11,2007,10,284,1.25,12.540,
2007-10-11,2007,10,284,1.50,13.194,
2007-10-11,2007,10,284,1.75,12.644,
2007-10-11,2007,10,284,2.00,,"C"
2007-10-11,2007,10,284,2.25,14.483,
2007-10-12,2007,10,285,0.00,11.895,
2007-10-12,2007,10,285,0.25,12.066,
2007-10-12,2007,10,285,0.50,12.532,
2007-10-12,2007,10,285,0.75,11.967,
2007-10-12,2007,10,285,1.00,11.808,
2007-10-12,2007,10,285,1.25,11.789,
2007-10-12,2007,10,285,1.50,12.338,
2007-10-12,2007,10,285,1.75,11.811,
2007-10-12,2007,10,285,2.00,,"C"
2007-10-12,2007,10,285,2.25,14.291,
2007-10-13,2007,10,286,0.00,11.654,
2007-10-13,2007,10,286,0.25,11.760,
2007-10-13,2007,10,286,0.50,12.030,
2007-10-13,2007,10,286,0.75,11.293,
2007-10-13,2007,10,286,1.00,11.050,
2007-10-13,2007,10,286,1.25,10.940,
2007-10-13,2007,10,286,1.50,11.509,
2007-10-13,2007,10,286,1.75,10.965,
2007-10-13,2007,10,286,2.00,,"C"
2007-10-13,2007,10,286,2.25,14.050,
2007-10-14,2007,10,287,0.00,11.020,
2007-10-14,2007,10,287,0.25,11.132,
2007-10-14,2007,10,287,0.50,11.468,
2007-10-14,2007,10,287,0.75,10.743,
2007-10-14,2007,10,287,1.00,10.574,
2007-10-14,2007,10,287,1.25,10.522,
2007-10-14,2007,10,287,1.50,11.108,
2007-10-14,2007,10,287,1.75,10.581,
2007-10-14,2007,10,287,2.00,,"C"
2007-10-14,2007,10,287,2.25,13.805,
2007-10-15,2007,10,288,0.00,10.505,
2007-10-15,2007,10,288,0.25,10.608,
2007-10-15,2007,10,288,0.50,11.293,
2007-10-15,2007,10,288,0.75,10.618,
2007-10-15,2007,10,288,1.00,10.523,
2007-10-15,2007,10,288,1.25,10.474,
2007-10-15,2007,10,288,1.50,11.079,
2007-10-15,2007,10,288,1.75,10.524,
2007-10-15,2007,10,288,2.00,11.510,
2007-10-15,2007,10,288,2.25,13.406,
2007-10-16,2007,10,289,0.00,10.440,
2007-10-16,2007,10,289,0.25,10.510,
2007-10-16,2007,10,289,0.50,11.175,
2007-10-16,2007,10,289,0.75,10.442,
2007-10-16,2007,10,289,1.00,10.285,
2007-10-16,2007,10,289,1.25,10.215,
2007-10-16,2007,10,289,1.50,10.813,
2007-10-16,2007,10,289,1.75,10.260,
2007-10-16,2007,10,289,2.00,11.113,
2007-10-16,2007,10,289,2.25,13.042,
2007-10-17,2007,10,290,0.00,,"C"
2007-10-17,2007,10,290,0.25,11.036,
2007-10-17,2007,10,290,0.50,11.514,
2007-10-17,2007,10,290,0.75,10.718,
2007-10-17,2007,10,290,1.00,10.508,
2007-10-17,2007,10,290,1.25,10.417,
2007-10-17,2007,10,290,1.50,11.000,
2007-10-17,2007,10,290,1.75,10.467,
2007-10-17,2007,10,290,2.00,,"C"
2007-10-17,2007,10,290,2.25,12.947,
2007-10-18,2007,10,291,0.00,12.125,
2007-10-18,2007,10,291,0.25,12.201,
2007-10-18,2007,10,291,0.50,12.328,
2007-10-18,2007,10,291,0.75,11.279,
2007-10-18,2007,10,291,1.00,10.986,
2007-10-18,2007,10,291,1.25,10.770,
2007-10-18,2007,10,291,1.50,11.162,
2007-10-18,2007,10,291,1.75,10.648,
2007-10-18,2007,10,291,2.00,,"C"
2007-10-18,2007,10,291,2.25,12.679,
2007-10-19,2007,10,292,0.00,12.008,
2007-10-19,2007,10,292,0.25,12.153,
2007-10-19,2007,10,292,0.50,12.592,
2007-10-19,2007,10,292,0.75,11.579,
2007-10-19,2007,10,292,1.00,11.155,
2007-10-19,2007,10,292,1.25,10.915,
2007-10-19,2007,10,292,1.50,11.354,
2007-10-19,2007,10,292,1.75,10.770,
2007-10-19,2007,10,292,2.00,,"C"
2007-10-19,2007,10,292,2.25,12.448,
2007-10-20,2007,10,293,0.00,11.858,
2007-10-20,2007,10,293,0.25,11.918,
2007-10-20,2007,10,293,0.50,11.948,
2007-10-20,2007,10,293,0.75,11.184,
2007-10-20,2007,10,293,1.00,10.993,
2007-10-20,2007,10,293,1.25,10.928,
2007-10-20,2007,10,293,1.50,11.415,
2007-10-20,2007,10,293,1.75,10.871,
2007-10-20,2007,10,293,2.00,,"C"
2007-10-20,2007,10,293,2.25,12.432,
2007-10-21,2007,10,294,0.00,11.458,
2007-10-21,2007,10,294,0.25,11.508,
2007-10-21,2007,10,294,0.50,,"C"
2007-10-21,2007,10,294,0.75,11.232,
2007-10-21,2007,10,294,1.00,11.048,
2007-10-21,2007,10,294,1.25,10.980,
2007-10-21,2007,10,294,1.50,11.505,
2007-10-21,2007,10,294,1.75,10.924,
2007-10-21,2007,10,294,2.00,,"C"
2007-10-21,2007,10,294,2.25,12.373,
2007-10-22,2007,10,295,0.00,10.734,
2007-10-22,2007,10,295,0.25,10.858,
2007-10-22,2007,10,295,0.50,11.401,
2007-10-22,2007,10,295,0.75,10.840,
2007-10-22,2007,10,295,1.00,10.737,
2007-10-22,2007,10,295,1.25,10.703,
2007-10-22,2007,10,295,1.50,11.311,
2007-10-22,2007,10,295,1.75,10.746,
2007-10-22,2007,10,295,2.00,11.153,
2007-10-22,2007,10,295,2.25,12.297,
2007-10-23,2007,10,296,0.00,9.872,
2007-10-23,2007,10,296,0.25,9.998,
2007-10-23,2007,10,296,0.50,10.603,
2007-10-23,2007,10,296,0.75,9.945,
2007-10-23,2007,10,296,1.00,9.766,
2007-10-23,2007,10,296,1.25,9.699,
2007-10-23,2007,10,296,1.50,10.285,
2007-10-23,2007,10,296,1.75,9.724,
2007-10-23,2007,10,296,2.00,10.639,
2007-10-23,2007,10,296,2.25,12.112,
2007-10-24,2007,10,297,0.00,9.416,
2007-10-24,2007,10,297,0.25,9.523,
2007-10-24,2007,10,297,0.50,10.076,
2007-10-24,2007,10,297,0.75,9.402,
2007-10-24,2007,10,297,1.00,9.216,
2007-10-24,2007,10,297,1.25,9.143,
2007-10-24,2007,10,297,1.50,9.749,
2007-10-24,2007,10,297,1.75,9.200,
2007-10-24,2007,10,297,2.00,10.251,
2007-10-24,2007,10,297,2.25,11.895,
2007-10-25,2007,10,298,0.00,9.442,
2007-10-25,2007,10,298,0.25,9.557,
2007-10-25,2007,10,298,0.50,10.022,
2007-10-25,2007,10,298,0.75,9.045,
2007-10-25,2007,10,298,1.00,,"C"
2007-10-25,2007,10,298,1.25,8.458,
2007-10-25,2007,10,298,1.50,9.000,
2007-10-25,2007,10,298,1.75,8.442,
2007-10-25,2007,10,298,2.00,9.366,
2007-10-25,2007,10,298,2.25,11.774,
2007-10-26,2007,10,299,0.00,9.429,
2007-10-26,2007,10,299,0.25,9.217,
2007-10-26,2007,10,299,0.50,9.243,
2007-10-26,2007,10,299,0.75,8.466,
2007-10-26,2007,10,299,1.00,8.285,
2007-10-26,2007,10,299,1.25,8.220,
2007-10-26,2007,10,299,1.50,8.835,
2007-10-26,2007,10,299,1.75,8.284,
2007-10-26,2007,10,299,2.00,9.318,
2007-10-26,2007,10,299,2.25,11.558,
2007-10-27,2007,10,300,0.00,8.701,
2007-10-27,2007,10,300,0.25,8.795,
2007-10-27,2007,10,300,0.50,9.312,
2007-10-27,2007,10,300,0.75,8.624,
2007-10-27,2007,10,300,1.00,8.436,
2007-10-27,2007,10,300,1.25,8.358,
2007-10-27,2007,10,300,1.50,8.960,
2007-10-27,2007,10,300,1.75,8.404,
2007-10-27,2007,10,300,2.00,9.402,
2007-10-27,2007,10,300,2.25,11.170,
2007-10-28,2007,10,301,0.00,8.174,
2007-10-28,2007,10,301,0.25,8.318,
2007-10-28,2007,10,301,0.50,8.898,
2007-10-28,2007,10,301,0.75,8.136,
2007-10-28,2007,10,301,1.00,7.881,
2007-10-28,2007,10,301,1.25,7.762,
2007-10-28,2007,10,301,1.50,8.340,
2007-10-28,2007,10,301,1.75,7.772,
2007-10-28,2007,10,301,2.00,8.810,
2007-10-28,2007,10,301,2.25,11.094,
2007-10-29,2007,10,302,0.00,8.425,
2007-10-29,2007,10,302,0.25,8.403,
2007-10-29,2007,10,302,0.50,8.591,
2007-10-29,2007,10,302,0.75,7.769,
2007-10-29,2007,10,302,1.00,7.575,
2007-10-29,2007,10,302,1.25,7.498,
2007-10-29,2007,10,302,1.50,8.119,
2007-10-29,2007,10,302,1.75,7.568,
2007-10-29,2007,10,302,2.00,8.534,
2007-10-29,2007,10,302,2.25,10.923,
2007-10-30,2007,10,303,0.00,8.588,
2007-10-30,2007,10,303,0.25,8.665,
2007-10-30,2007,10,303,0.50,9.039,
2007-10-30,2007,10,303,0.75,7.937,
2007-10-30,2007,10,303,1.00,7.609,
2007-10-30,2007,10,303,1.25,7.490,
2007-10-30,2007,10,303,1.50,8.105,
2007-10-30,2007,10,303,1.75,7.553,
2007-10-30,2007,10,303,2.00,8.481,
2007-10-30,2007,10,303,2.25,10.734,
2007-10-31,2007,10,304,0.00,8.498,
2007-10-31,2007,10,304,0.25,8.595,
2007-10-31,2007,10,304,0.50,9.116,
2007-10-31,2007,10,304,0.75,8.250,
2007-10-31,2007,10,304,1.00,7.922,
2007-10-31,2007,10,304,1.25,7.767,
2007-10-31,2007,10,304,1.50,8.312,
2007-10-31,2007,10,304,1.75,7.723,
2007-10-31,2007,10,304,2.00,8.779,
2007-10-31,2007,10,304,2.25,10.167,
2007-11-01,2007,11,305,0.00,7.532,
2007-11-01,2007,11,305,0.25,7.635,
2007-11-01,2007,11,305,0.50,8.182,
2007-11-01,2007,11,305,0.75,7.502,
2007-11-01,2007,11,305,1.00,7.302,
2007-11-01,2007,11,305,1.25,7.210,
2007-11-01,2007,11,305,1.50,7.798,
2007-11-01,2007,11,305,1.75,7.246,
2007-11-01,2007,11,305,2.00,8.588,
2007-11-01,2007,11,305,2.25,10.280,
2007-11-02,2007,11,306,0.00,6.833,
2007-11-02,2007,11,306,0.25,6.946,
2007-11-02,2007,11,306,0.50,7.531,
2007-11-02,2007,11,306,0.75,6.929,
2007-11-02,2007,11,306,1.00,6.773,
2007-11-02,2007,11,306,1.25,6.656,
2007-11-02,2007,11,306,1.50,7.244,
2007-11-02,2007,11,306,1.75,6.690,
2007-11-02,2007,11,306,2.00,7.966,
2007-11-02,2007,11,306,2.25,10.235,
2007-11-03,2007,11,307,0.00,6.553,
2007-11-03,2007,11,307,0.25,6.663,
2007-11-03,2007,11,307,0.50,7.239,
2007-11-03,2007,11,307,0.75,6.622,
2007-11-03,2007,11,307,1.00,6.466,
2007-11-03,2007,11,307,1.25,6.376,
2007-11-03,2007,11,307,1.50,6.986,
2007-11-03,2007,11,307,1.75,6.400,
2007-11-03,2007,11,307,2.00,8.015,
2007-11-03,2007,11,307,2.25,10.158,
2007-11-04,2007,11,308,0.00,,"C"
2007-11-04,2007,11,308,0.25,6.478,
2007-11-04,2007,11,308,0.50,7.055,
2007-11-04,2007,11,308,0.75,6.405,
2007-11-04,2007,11,308,1.00,6.256,
2007-11-04,2007,11,308,1.25,6.213,
2007-11-04,2007,11,308,1.50,6.831,
2007-11-04,2007,11,308,1.75,6.271,
2007-11-04,2007,11,308,2.00,7.719,
2007-11-04,2007,11,308,2.25,10.040,
2007-11-05,2007,11,309,0.00,5.836,
2007-11-05,2007,11,309,0.25,5.966,
2007-11-05,2007,11,309,0.50,6.599,
2007-11-05,2007,11,309,0.75,6.022,
2007-11-05,2007,11,309,1.00,5.923,
2007-11-05,2007,11,309,1.25,5.902,
2007-11-05,2007,11,309,1.50,6.536,
2007-11-05,2007,11,309,1.75,5.977,
2007-11-05,2007,11,309,2.00,,"C"
2007-11-05,2007,11,309,2.25,9.438,
2007-11-06,2007,11,310,0.00,4.536,
2007-11-06,2007,11,310,0.25,4.676,
2007-11-06,2007,11,310,0.50,5.297,
2007-11-06,2007,11,310,0.75,4.721,
2007-11-06,2007,11,310,1.00,4.623,
2007-11-06,2007,11,310,1.25,4.596,
2007-11-06,2007,11,310,1.50,5.225,
2007-11-06,2007,11,310,1.75,4.683,
2007-11-06,2007,11,310,2.00,7.317,
2007-11-06,2007,11,310,2.25,9.248,
2007-11-07,2007,11,311,0.00,4.097,
2007-11-07,2007,11,311,0.25,4.273,
2007-11-07,2007,11,311,0.50,4.895,
2007-11-07,2007,11,311,0.75,4.323,
2007-11-07,2007,11,311,1.00,4.231,
2007-11-07,2007,11,311,1.25,4.195,
2007-11-07,2007,11,311,1.50,4.835,
2007-11-07,2007,11,311,1.75,4.281,
2007-11-07,2007,11,311,2.00,6.566,
2007-11-07,2007,11,311,2.25,9.426,
2007-11-08,2007,11,312,0.00,3.472,
2007-11-08,2007,11,312,0.25,4.009,
2007-11-08,2007,11,312,0.50,4.646,
2007-11-08,2007,11,312,0.75,4.071,
2007-11-08,2007,11,312,1.00,3.987,
2007-11-08,2007,11,312,1.25,3.961,
2007-11-08,2007,11,312,1.50,4.607,
2007-11-08,2007,11,312,1.75,4.112,
2007-11-08,2007,11,312,2.00,6.256,
2007-11-08,2007,11,312,2.25,9.228,
2008-05-07,2008,5,128,0.00,14.656,
2008-05-07,2008,5,128,0.25,15.103,
2008-05-07,2008,5,128,0.50,,"D"
2008-05-07,2008,5,128,0.75,9.624,
2008-05-07,2008,5,128,1.00,,"C"
2008-05-07,2008,5,128,1.25,6.144,
2008-05-07,2008,5,128,1.50,6.063,
2008-05-07,2008,5,128,1.75,5.040,
2008-05-07,2008,5,128,2.00,,"C"
2008-05-07,2008,5,128,2.25,,"C"
2008-05-08,2008,5,129,0.00,14.974,
2008-05-08,2008,5,129,0.25,14.372,
2008-05-08,2008,5,129,0.50,,"D"
2008-05-08,2008,5,129,0.75,10.356,
2008-05-08,2008,5,129,1.00,7.758,
2008-05-08,2008,5,129,1.25,6.330,
2008-05-08,2008,5,129,1.50,6.233,
2008-05-08,2008,5,129,1.75,5.093,
2008-05-08,2008,5,129,2.00,4.843,
2008-05-08,2008,5,129,2.25,,"C"
2008-05-09,2008,5,130,0.00,,"C"
2008-05-09,2008,5,130,0.25,16.063,
2008-05-09,2008,5,130,0.50,,"D"
2008-05-09,2008,5,130,0.75,10.845,
2008-05-09,2008,5,130,1.00,8.202,
2008-05-09,2008,5,130,1.25,6.607,
2008-05-09,2008,5,130,1.50,6.391,
2008-05-09,2008,5,130,1.75,5.209,
2008-05-09,2008,5,130,2.00,,"C"
2008-05-09,2008,5,130,2.25,,"C"
2008-05-10,2008,5,131,0.00,14.800,
2008-05-10,2008,5,131,0.25,15.520,
2008-05-10,2008,5,131,0.50,,"D"
2008-05-10,2008,5,131,0.75,11.355,
2008-05-10,2008,5,131,1.00,8.610,
2008-05-10,2008,5,131,1.25,6.869,
2008-05-10,2008,5,131,1.50,6.554,
2008-05-10,2008,5,131,1.75,5.327,
2008-05-10,2008,5,131,2.00,,"C"
2008-05-10,2008,5,131,2.25,,"C"
2008-05-11,2008,5,132,0.00,13.301,
2008-05-11,2008,5,132,0.25,13.307,
2008-05-11,2008,5,132,0.50,13.658,
2008-05-11,2008,5,132,0.75,11.670,
2008-05-11,2008,5,132,1.00,8.974,
2008-05-11,2008,5,132,1.25,7.127,
2008-05-11,2008,5,132,1.50,6.751,
2008-05-11,2008,5,132,1.75,5.476,
2008-05-11,2008,5,132,2.00,5.105,
2008-05-11,2008,5,132,2.25,5.163,
2008-05-12,2008,5,133,0.00,,"C"
2008-05-12,2008,5,133,0.25,12.923,
2008-05-12,2008,5,133,0.50,12.132,
2008-05-12,2008,5,133,0.75,10.909,
2008-05-12,2008,5,133,1.00,9.351,
2008-05-12,2008,5,133,1.25,7.353,
2008-05-12,2008,5,133,1.50,6.915,
2008-05-12,2008,5,133,1.75,5.556,
2008-05-12,2008,5,133,2.00,5.159,
2008-05-12,2008,5,133,2.25,,"C"
2008-05-13,2008,5,134,0.00,,"C"
2008-05-13,2008,5,134,0.25,12.964,
2008-05-13,2008,5,134,0.50,13.092,
2008-05-13,2008,5,134,0.75,11.341,
2008-05-13,2008,5,134,1.00,9.493,
2008-05-13,2008,5,134,1.25,7.628,
2008-05-13,2008,5,134,1.50,7.068,
2008-05-13,2008,5,134,1.75,5.711,
2008-05-13,2008,5,134,2.00,,"C"
2008-05-13,2008,5,134,2.25,,"C"
2008-05-14,2008,5,135,0.00,14.607,
2008-05-14,2008,5,135,0.25,14.515,
2008-05-14,2008,5,135,0.50,14.123,
2008-05-14,2008,5,135,0.75,11.922,
2008-05-14,2008,5,135,1.00,9.826,
2008-05-14,2008,5,135,1.25,7.908,
2008-05-14,2008,5,135,1.50,7.271,
2008-05-14,2008,5,135,1.75,5.872,
2008-05-14,2008,5,135,2.00,,"C"
2008-05-14,2008,5,135,2.25,,"C"
2008-05-15,2008,5,136,0.00,,"C"
2008-05-15,2008,5,136,0.25,15.692,
2008-05-15,2008,5,136,0.50,14.693,
2008-05-15,2008,5,136,0.75,12.583,
2008-05-15,2008,5,136,1.00,10.194,
2008-05-15,2008,5,136,1.25,8.217,
2008-05-15,2008,5,136,1.50,7.528,
2008-05-15,2008,5,136,1.75,6.006,
2008-05-15,2008,5,136,2.00,,"C"
2008-05-15,2008,5,136,2.25,,"C"
2008-05-16,2008,5,137,0.00,16.602,
2008-05-16,2008,5,137,0.25,16.429,
2008-05-16,2008,5,137,0.50,15.981,
2008-05-16,2008,5,137,0.75,12.951,
2008-05-16,2008,5,137,1.00,10.499,
2008-05-16,2008,5,137,1.25,8.466,
2008-05-16,2008,5,137,1.50,7.735,
2008-05-16,2008,5,137,1.75,6.172,
2008-05-16,2008,5,137,2.00,,"C"
2008-05-16,2008,5,137,2.25,,"C"
2008-05-17,2008,5,138,0.00,15.567,
2008-05-17,2008,5,138,0.25,,"C"
2008-05-17,2008,5,138,0.50,15.871,
2008-05-17,2008,5,138,0.75,13.539,
2008-05-17,2008,5,138,1.00,10.816,
2008-05-17,2008,5,138,1.25,8.712,
2008-05-17,2008,5,138,1.50,7.941,
2008-05-17,2008,5,138,1.75,6.334,
2008-05-17,2008,5,138,2.00,,"C"
2008-05-17,2008,5,138,2.25,,"C"
2008-05-18,2008,5,139,0.00,14.097,
2008-05-18,2008,5,139,0.25,14.137,
2008-05-18,2008,5,139,0.50,14.569,
2008-05-18,2008,5,139,0.75,13.607,
2008-05-18,2008,5,139,1.00,11.293,
2008-05-18,2008,5,139,1.25,8.966,
2008-05-18,2008,5,139,1.50,8.136,
2008-05-18,2008,5,139,1.75,6.459,
2008-05-18,2008,5,139,2.00,,"C"
2008-05-18,2008,5,139,2.25,5.738,
2008-05-19,2008,5,140,0.00,14.201,
2008-05-19,2008,5,140,0.25,13.985,
2008-05-19,2008,5,140,0.50,13.630,
2008-05-19,2008,5,140,0.75,12.442,
2008-05-19,2008,5,140,1.00,11.505,
2008-05-19,2008,5,140,1.25,9.278,
2008-05-19,2008,5,140,1.50,8.331,
2008-05-19,2008,5,140,1.75,6.591,
2008-05-19,2008,5,140,2.00,,"C"
2008-05-19,2008,5,140,2.25,,"C"
2008-05-20,2008,5,141,0.00,,"C"
2008-05-20,2008,5,141,0.25,14.487,
2008-05-20,2008,5,141,0.50,14.592,
2008-05-20,2008,5,141,0.75,13.037,
2008-05-20,2008,5,141,1.00,11.522,
2008-05-20,2008,5,141,1.25,9.564,
2008-05-20,2008,5,141,1.50,8.564,
2008-05-20,2008,5,141,1.75,6.758,
2008-05-20,2008,5,141,2.00,,"C"
2008-05-20,2008,5,141,2.25,,"C"
2008-05-21,2008,5,142,0.00,15.347,
2008-05-21,2008,5,142,0.25,15.278,
2008-05-21,2008,5,142,0.50,15.039,
2008-05-21,2008,5,142,0.75,13.387,
2008-05-21,2008,5,142,1.00,11.893,
2008-05-21,2008,5,142,1.25,9.878,
2008-05-21,2008,5,142,1.50,8.865,
2008-05-21,2008,5,142,1.75,6.991,
2008-05-21,2008,5,142,2.00,,"C"
2008-05-21,2008,5,142,2.25,6.018,
2008-05-22,2008,5,143,0.00,16.217,
2008-05-22,2008,5,143,0.25,16.008,
2008-05-22,2008,5,143,0.50,15.527,
2008-05-22,2008,5,143,0.75,13.918,
2008-05-22,2008,5,143,1.00,12.100,
2008-05-22,2008,5,143,1.25,10.099,
2008-05-22,2008,5,143,1.50,9.067,
2008-05-22,2008,5,143,1.75,7.144,
2008-05-22,2008,5,143,2.00,,"C"
2008-05-22,2008,5,143,2.25,,"C"
2008-05-23,2008,5,144,0.00,,"C"
2008-05-23,2008,5,144,0.25,,"C"
2008-05-23,2008,5,144,0.50,,"C"
2008-05-23,2008,5,144,0.75,,"C"
2008-05-23,2008,5,144,1.00,,"C"
2008-05-23,2008,5,144,1.25,,"C"
2008-05-23,2008,5,144,1.50,,"C"
2008-05-23,2008,5,144,1.75,,"C"
2008-05-23,2008,5,144,2.00,,"C"
2008-05-23,2008,5,144,2.25,12.501,"C"
2008-05-24,2008,5,145,0.00,18.445,
2008-05-24,2008,5,145,0.25,18.277,
2008-05-24,2008,5,145,0.50,17.365,
2008-05-24,2008,5,145,0.75,15.283,
2008-05-24,2008,5,145,1.00,13.022,
2008-05-24,2008,5,145,1.25,10.868,
2008-05-24,2008,5,145,1.50,9.711,
2008-05-24,2008,5,145,1.75,7.634,
2008-05-24,2008,5,145,2.00,,"C"
2008-05-24,2008,5,145,2.25,6.323,
2008-05-25,2008,5,146,0.00,17.915,
2008-05-25,2008,5,146,0.25,17.876,
2008-05-25,2008,5,146,0.50,,"C"
2008-05-25,2008,5,146,0.75,15.848,
2008-05-25,2008,5,146,1.00,13.422,
