index1	index2	LSA	lag	p-valueBound	
90	262	0.50652	0	0	
90	270	0.425544	0	0	
90	276	0.416869	0	0	
90	293	-0.453332	0	0	
90	297	-0.409905	0	0	
90	310	-0.443897	0	0	
90	327	0.445116	0	0	
90	334	0.388224	0	0	
90	347	0.485388	0	0	
90	377	0.41807	0	0	
90	385	0.410266	0	0	
90	388	0.39306	0	0	
90	391	0.414332	0	0	
90	397	-0.485392	0	0	
90	408	-0.38945	0	0	
90	417	0.507438	0	0	
90	453	0.404782	0	0	
90	477	-0.40239	0	0	
91	121	0.498639	0	0	
91	130	0.529231	0	0	
91	134	0.390073	0	0	
91	138	0.427279	0	0	
91	140	0.445747	0	0	
91	191	0.420083	0	0	
91	205	-0.402221	0	0	
91	242	0.445747	0	0	
91	276	0.402485	0	0	
91	284	0.401679	0	0	
91	291	0.442574	0	0	
91	311	0.505187	0	0	
91	314	0.465111	0	0	
91	319	0.545137	0	0	
91	348	0.447554	0	0	
91	350	0.394943	0	0	
91	368	0.392661	0	0	
91	374	0.400912	0	0	
91	397	-0.454488	0	0	
91	404	0.541959	0	0	
91	417	0.43381	0	0	
91	427	0.461358	0	0	
91	443	0.469868	0	0	
91	444	0.453531	0	0	
92	127	0.389577	0	0	
93	97	-0.434185	0	0	
93	100	0.434446	0	0	
93	106	0.420663	0	0	
93	117	0.419715	0	0	
93	152	0.442317	0	0	
93	158	0.621638	0	0	
93	164	0.393514	0	0	
93	199	0.565316	0	0	
93	217	0.520208	0	0	
93	218	0.468981	0	0	
93	221	0.629932	0	0	
93	225	0.432121	0	0	
93	239	0.434095	0	0	
93	246	0.635093	0	0	
93	249	0.446068	0	0	
93	251	0.576933	0	0	
93	252	0.414051	0	0	
93	254	0.419823	0	0	
93	255	0.56473	0	0	
93	262	-0.417855	0	0	
93	274	0.705707	0	0	
93	280	0.462803	0	0	
93	285	0.47543	0	0	
93	288	0.598187	0	0	
93	293	0.448043	0	0	
93	321	-0.593775	0	0	
93	322	-0.546023	0	0	
93	324	0.525276	0	0	
93	326	0.467317	0	0	
93	332	0.414563	0	0	
93	335	0.586031	0	0	
93	339	0.547574	0	0	
93	347	-0.438102	0	0	
93	378	0.428192	0	0	
93	383	0.573102	0	0	
93	384	0.629221	0	0	
93	397	0.502038	0	0	
93	404	-0.390614	0	0	
93	425	0.537604	0	0	
93	443	-0.437401	0	0	
93	449	0.448884	0	0	
93	454	0.475266	0	0	
93	468	0.488126	0	0	
93	471	0.605695	0	0	
93	480	-0.39013	0	0	
93	483	0.578682	0	0	
93	486	0.431311	0	0	
94	129	0.427524	0	0	
94	149	0.439385	0	0	
94	250	0.499786	0	0	
94	292	0.504398	0	0	
94	326	0.462017	0	0	
94	340	-0.39348	0	0	
94	363	0.534067	0	0	
94	385	0.511244	0	0	
94	405	0.431936	0	0	
95	110	0.43201	0	0	
95	113	0.418477	0	0	
95	132	0.401542	0	0	
95	150	0.401029	0	0	
95	164	0.465374	0	0	
95	174	0.464509	0	0	
95	217	0.431295	0	0	
95	220	0.430634	0	0	
95	231	-0.414038	0	0	
95	233	0.398059	0	0	
95	244	0.395624	0	0	
95	255	0.485167	0	0	
95	262	0.403229	0	0	
95	270	0.41835	0	0	
95	271	0.447715	0	0	
95	298	-0.4354	0	0	
95	327	0.420129	0	0	
95	373	0.429837	0	0	
95	396	0.455121	0	0	
95	397	-0.412907	0	0	
95	432	0.414666	0	0	
95	451	0.46655	0	0	
95	462	0.474694	0	0	
95	466	0.462296	0	0	
96	106	0.492429	0	0	
96	137	0.445271	0	0	
96	158	0.433022	0	0	
96	225	0.567037	0	0	
97	106	-0.414241	0	0	
97	107	0.491054	0	0	
97	109	0.521248	0	0	
97	120	0.400889	0	0	
97	125	0.464628	0	0	
97	128	0.468199	0	0	
97	134	0.54121	0	0	
97	135	0.432596	0	0	
97	142	0.566427	0	0	
97	144	-0.407792	0	0	
97	147	0.425023	0	0	
97	150	0.493548	0	0	
97	158	-0.674413	0	0	
97	160	-0.486756	0	0	
97	162	0.476613	0	0	
97	174	0.56745	0	0	
97	193	0.52944	0	0	
97	200	0.43728	0	0	
97	205	-0.412491	0	0	
97	214	0.48625	0	0	
97	216	0.50257	0	0	
97	226	-0.443687	0	0	
97	231	-0.406847	0	0	
97	235	-0.411705	0	0	
97	241	-0.449251	0	0	
97	246	-0.405975	0	0	
97	249	-0.410204	0	0	
97	251	-0.541684	0	0	
97	253	-0.490703	0	0	
97	258	0.548054	0	0	
97	261	0.452351	0	0	
97	262	0.675616	0	0	
97	270	0.561666	0	0	
97	271	0.487922	0	0	
97	276	0.574448	0	0	
97	293	-0.583014	0	0	
97	299	0.448386	0	0	
97	308	0.488607	0	0	
97	309	0.459754	0	0	
97	310	-0.504489	0	0	
97	314	0.400876	0	0	
97	321	0.509241	0	0	
97	322	0.483653	0	0	
97	323	0.420158	0	0	
97	324	-0.544189	0	0	
97	327	0.562738	0	0	
97	347	0.641521	0	0	
97	356	0.521193	0	0	
97	362	0.438007	0	0	
97	367	0.435546	0	0	
97	368	0.408204	0	0	
97	369	0.406712	0	0	
97	375	0.511655	0	0	
97	377	0.584042	0	0	
97	391	0.419309	0	0	
97	395	0.389239	0	0	
97	396	0.402208	0	0	
97	397	-0.764622	0	0	
97	398	0.428915	0	0	
97	404	0.51617	0	0	
97	407	0.573926	0	0	
97	417	0.676056	0	0	
97	418	0.51134	0	0	
97	427	0.433884	0	0	
97	443	0.443658	0	0	
97	444	0.419767	0	0	
97	448	0.414143	0	0	
97	453	0.571929	0	0	
97	462	0.447382	0	0	
97	463	0.483879	0	0	
97	471	-0.580455	0	0	
97	483	-0.405816	0	0	
98	166	0.455525	0	0	
98	261	0.39381	0	0	
98	314	0.449131	0	0	
98	331	0.455595	0	0	
98	360	0.44881	0	0	
98	368	0.478502	0	0	
98	379	0.390082	0	0	
98	381	0.412184	0	0	
98	427	0.424664	0	0	
98	444	0.474974	0	0	
99	120	0.482643	0	0	
99	130	0.402671	0	0	
99	138	0.451613	0	0	
99	140	0.488414	0	0	
99	205	-0.409209	0	0	
99	240	0.405581	0	0	
99	242	0.488414	0	0	
99	258	0.388726	0	0	
99	284	0.388783	0	0	
99	311	0.496469	0	0	
99	318	0.427549	0	0	
99	348	0.471146	0	0	
99	350	0.398238	0	0	
99	368	0.400734	0	0	
99	381	0.395637	0	0	
99	419	0.394242	0	0	
99	421	0.48444	0	0	
99	422	0.424344	0	0	
100	158	0.395992	0	0	
100	221	0.394861	0	0	
100	235	0.397139	0	0	
100	246	0.399978	0	0	
100	249	0.498325	0	0	
100	251	0.392077	0	0	
100	254	0.45086	0	0	
100	274	0.421378	0	0	
100	321	-0.462012	0	0	
100	378	0.411373	0	0	
100	383	0.41563	0	0	
100	384	0.436444	0	0	
100	471	0.440889	0	0	
101	372	0.434904	0	0	
102	128	0.408674	0	0	
102	135	0.435881	0	0	
102	397	-0.43203	0	0	
102	467	0.431965	0	0	
103	134	-0.394315	0	0	
103	211	-0.399735	0	0	
103	262	-0.432907	0	0	
103	293	0.468271	0	0	
103	397	0.39	0	0	
104	176	0.44814	0	0	
104	221	0.416863	0	0	
104	235	0.550653	0	0	
104	239	0.417905	0	0	
104	249	0.577024	0	0	
104	266	0.395058	0	0	
104	295	0.45983	0	0	
104	312	0.392336	0	0	
104	378	0.429415	0	0	
104	383	0.437211	0	0	
104	386	0.443834	0	0	
104	471	0.426141	0	0	
104	474	0.431657	0	0	
105	150	0.416857	0	0	
106	158	0.576925	0	0	
106	225	0.468723	0	0	
106	246	0.443503	0	0	
106	262	-0.395373	0	0	
106	310	0.422575	0	0	
106	321	-0.390571	0	0	
106	322	-0.455644	0	0	
106	324	0.427018	0	0	
106	397	0.439877	0	0	
106	449	0.458145	0	0	
106	471	0.456742	0	0	
106	483	0.467669	0	0	
107	129	0.454673	0	0	
107	142	0.420199	0	0	
107	147	0.435477	0	0	
107	150	0.401276	0	0	
107	164	0.464013	0	0	
107	173	0.394635	0	0	
107	214	0.500148	0	0	
107	217	0.461934	0	0	
107	231	-0.394313	0	0	
107	262	0.409757	0	0	
107	276	0.423483	0	0	
107	310	-0.443285	0	0	
107	315	0.419542	0	0	
107	327	0.39617	0	0	
107	341	0.456293	0	0	
107	361	-0.459475	0	0	
107	397	-0.42436	0	0	
107	417	0.451648	0	0	
107	431	-0.459475	0	0	
107	466	0.410967	0	0	
107	486	0.452955	0	0	
108	124	0.401688	0	0	
108	150	0.44437	0	0	
108	163	0.433518	0	0	
108	197	0.399022	0	0	
108	219	0.40287	0	0	
108	282	0.446799	0	0	
108	299	0.415918	0	0	
108	375	0.422513	0	0	
108	467	0.412684	0	0	
109	125	0.403394	0	0	
109	134	0.415208	0	0	
109	142	0.439812	0	0	
109	147	0.413176	0	0	
109	158	-0.421107	0	0	
109	174	0.433385	0	0	
109	200	0.392536	0	0	
109	214	0.389256	0	0	
109	251	-0.397931	0	0	
109	261	0.445168	0	0	
109	262	0.544378	0	0	
109	270	0.471494	0	0	
109	293	-0.393106	0	0	
109	310	-0.400376	0	0	
109	322	0.38815	0	0	
109	327	0.448893	0	0	
109	347	0.512134	0	0	
109	356	0.438027	0	0	
109	375	0.396611	0	0	
109	397	-0.525568	0	0	
109	407	0.446894	0	0	
109	417	0.500851	0	0	
109	448	0.414078	0	0	
109	463	0.422763	0	0	
110	134	0.388744	0	0	
110	190	0.41891	0	0	
110	192	-0.421331	0	0	
110	231	-0.414702	0	0	
110	261	0.436647	0	0	
110	278	0.399738	0	0	
110	285	0.4095	0	0	
110	326	0.460135	0	0	
110	355	0.425844	0	0	
110	386	0.446362	0	0	
110	399	0.546239	0	0	
110	423	0.44402	0	0	
110	474	0.441439	0	0	
110	486	0.4193	0	0	
111	263	0.425264	0	0	
111	424	0.530277	0	0	
112	122	-0.55689	0	0	
112	265	0.495286	0	0	
112	361	0.581327	0	0	
112	428	-0.407521	0	0	
112	431	0.656484	0	0	
113	164	0.399108	0	0	
113	244	0.503033	0	0	
113	292	0.389006	0	0	
113	334	0.415458	0	0	
113	377	0.396877	0	0	
113	417	0.392318	0	0	
114	128	-0.412256	0	0	
114	160	0.437516	0	0	
114	241	0.416325	0	0	
114	253	0.476492	0	0	
114	262	-0.491245	0	0	
114	270	-0.461171	0	0	
114	293	0.528392	0	0	
114	347	-0.511976	0	0	
114	397	0.493097	0	0	
114	398	-0.389068	0	0	
114	408	0.435977	0	0	
115	119	0.492594	0	0	
115	123	0.424499	0	0	
115	129	-0.492443	0	0	
115	149	-0.477252	0	0	
115	154	0.683667	0	0	
115	160	0.416349	0	0	
115	171	-0.393712	0	0	
115	175	0.492424	0	0	
115	188	0.467646	0	0	
115	192	0.560719	0	0	
115	202	0.542556	0	0	
115	209	-0.412108	0	0	
115	231	0.526593	0	0	
115	241	0.406238	0	0	
115	243	0.542518	0	0	
115	251	-0.438018	0	0	
115	253	0.391685	0	0	
115	279	0.482703	0	0	
115	292	-0.564298	0	0	
115	293	0.389915	0	0	
115	297	0.678145	0	0	
115	310	0.428922	0	0	
115	322	0.409888	0	0	
115	324	-0.428549	0	0	
115	326	-0.413468	0	0	
115	334	-0.59898	0	0	
115	340	0.388269	0	0	
115	347	-0.391307	0	0	
115	351	0.413031	0	0	
115	355	-0.425116	0	0	
115	359	0.492136	0	0	
115	363	-0.460435	0	0	
115	377	-0.390595	0	0	
115	379	-0.406926	0	0	
115	385	-0.487599	0	0	
115	388	-0.420293	0	0	
115	394	0.401038	0	0	
115	397	0.414265	0	0	
115	399	-0.460735	0	0	
115	400	0.495805	0	0	
115	412	0.506582	0	0	
115	423	-0.447871	0	0	
115	455	-0.432953	0	0	
115	458	0.635103	0	0	
115	460	0.700697	0	0	
115	476	0.565861	0	0	
115	477	0.477607	0	0	
115	480	0.412837	0	0	
115	486	-0.455296	0	0	
116	132	0.432825	0	0	
116	180	0.398657	0	0	
116	199	0.390093	0	0	
116	217	0.473842	0	0	
116	255	0.460662	0	0	
116	285	0.418397	0	0	
116	326	0.557657	0	0	
116	335	0.477292	0	0	
116	339	0.47099	0	0	
116	425	0.409972	0	0	
116	486	0.391874	0	0	
117	221	0.452273	0	0	
117	274	0.41947	0	0	
117	383	0.395062	0	0	
117	425	0.404566	0	0	
117	454	0.431588	0	0	
118	261	0.452498	0	0	
119	129	-0.446227	0	0	
119	149	-0.42386	0	0	
119	154	0.501913	0	0	
119	160	0.420168	0	0	
119	202	0.426886	0	0	
119	209	-0.404162	0	0	
119	231	0.426475	0	0	
119	241	0.425335	0	0	
119	243	0.51462	0	0	
119	257	-0.388864	0	0	
119	279	0.568477	0	0	
119	292	-0.489676	0	0	
119	297	0.483289	0	0	
119	334	-0.47229	0	0	
119	340	0.437935	0	0	
119	359	0.431297	0	0	
119	385	-0.401139	0	0	
119	400	0.424332	0	0	
119	402	0.395799	0	0	
119	412	0.494608	0	0	
119	458	0.451861	0	0	
119	460	0.405922	0	0	
119	477	0.434847	0	0	
119	486	-0.418474	0	0	
120	128	0.429258	0	0	
120	130	0.413858	0	0	
120	138	0.514721	0	0	
120	140	0.565007	0	0	
120	144	-0.388973	0	0	
120	166	0.411121	0	0	
120	185	0.484242	0	0	
120	191	0.456338	0	0	
120	193	0.420569	0	0	
120	199	-0.404491	0	0	
120	205	-0.547061	0	0	
120	240	0.514304	0	0	
120	242	0.603477	0	0	
120	256	0.423317	0	0	
120	258	0.52253	0	0	
120	276	0.539981	0	0	
120	303	0.426416	0	0	
120	311	0.592436	0	0	
120	318	0.522778	0	0	
120	319	0.468956	0	0	
120	327	0.392201	0	0	
120	345	0.419738	0	0	
120	347	0.412017	0	0	
120	348	0.550325	0	0	
120	350	0.543524	0	0	
120	375	0.411098	0	0	
120	381	0.504498	0	0	
120	395	0.445285	0	0	
120	397	-0.494052	0	0	
120	398	0.442636	0	0	
120	404	0.474413	0	0	
120	421	0.52589	0	0	
120	422	0.54067	0	0	
120	427	0.42573	0	0	
120	442	0.470845	0	0	
120	443	0.456237	0	0	
120	453	0.456887	0	0	
121	127	0.431447	0	0	
121	130	0.421651	0	0	
121	134	0.444025	0	0	
121	138	0.432053	0	0	
121	140	0.468393	0	0	
121	185	0.412353	0	0	
121	205	-0.487804	0	0	
121	216	0.419696	0	0	
121	240	0.429173	0	0	
121	242	0.468393	0	0	
121	266	0.398436	0	0	
121	291	0.451752	0	0	
121	311	0.515343	0	0	
121	319	0.504987	0	0	
121	348	0.512909	0	0	
121	360	0.397573	0	0	
121	381	0.425538	0	0	
121	382	0.477482	0	0	
121	395	0.498299	0	0	
121	397	-0.401694	0	0	
121	404	0.536698	0	0	
121	421	0.500744	0	0	
121	422	0.427857	0	0	
121	427	0.506704	0	0	
121	438	-0.509631	0	0	
121	444	0.473501	0	0	
121	469	0.39141	0	0	
121	475	0.451725	0	0	
122	136	-0.421959	0	0	
122	144	0.393138	0	0	
122	222	-0.425844	0	0	
122	265	-0.629628	0	0	
122	361	-0.73164	0	0	
122	403	0.438299	0	0	
122	428	0.535839	0	0	
122	431	-0.806796	0	0	
123	158	-0.414949	0	0	
123	458	0.475445	0	0	
123	476	0.418652	0	0	
124	208	0.390735	0	0	
125	129	0.395	0	0	
125	134	0.400561	0	0	
125	142	0.432759	0	0	
125	158	-0.389454	0	0	
125	160	-0.419119	0	0	
125	174	0.438041	0	0	
125	200	0.414765	0	0	
125	214	0.390051	0	0	
125	241	-0.431846	0	0	
125	253	-0.426073	0	0	
125	262	0.567533	0	0	
125	270	0.474163	0	0	
125	271	0.453457	0	0	
125	293	-0.447341	0	0	
125	308	0.425949	0	0	
125	327	0.424308	0	0	
125	347	0.471206	0	0	
125	368	0.398356	0	0	
125	377	0.423371	0	0	
125	397	-0.538597	0	0	
125	407	0.443764	0	0	
125	417	0.555667	0	0	
125	453	0.391814	0	0	
125	462	0.412091	0	0	
125	463	0.462229	0	0	
127	135	0.425666	0	0	
127	342	0.391097	0	0	
128	138	0.456282	0	0	
128	140	0.484103	0	0	
128	144	-0.39895	0	0	
128	155	0.449023	0	0	
128	158	-0.389769	0	0	
128	160	-0.39958	0	0	
128	193	0.444492	0	0	
128	205	-0.484796	0	0	
128	234	0.392632	0	0	
128	242	0.484103	0	0	
128	258	0.503352	0	0	
128	262	0.432389	0	0	
128	270	0.395083	0	0	
128	276	0.404544	0	0	
128	309	0.470482	0	0	
128	311	0.500065	0	0	
128	318	0.402634	0	0	
128	327	0.444364	0	0	
128	347	0.432886	0	0	
128	348	0.482602	0	0	
128	350	0.394024	0	0	
128	375	0.491128	0	0	
128	395	0.530185	0	0	
128	397	-0.531238	0	0	
128	398	0.390381	0	0	
128	417	0.460697	0	0	
128	421	0.416212	0	0	
128	422	0.441539	0	0	
128	443	0.388524	0	0	
128	444	0.39352	0	0	
128	453	0.498481	0	0	
129	142	0.447966	0	0	
129	149	0.660247	0	0	
129	154	-0.527338	0	0	
129	160	-0.498347	0	0	
129	173	0.477198	0	0	
129	180	0.475552	0	0	
129	183	0.432352	0	0	
129	187	-0.394734	0	0	
129	188	-0.505503	0	0	
129	202	-0.458972	0	0	
129	209	0.530183	0	0	
129	210	0.407607	0	0	
129	214	0.484347	0	0	
129	217	0.454242	0	0	
129	231	-0.618066	0	0	
129	238	0.393765	0	0	
129	241	-0.426797	0	0	
129	243	-0.510927	0	0	
129	262	0.472474	0	0	
129	276	0.403275	0	0	
129	279	-0.478989	0	0	
129	285	0.436746	0	0	
129	292	0.608596	0	0	
129	293	-0.388146	0	0	
129	294	0.411201	0	0	
129	297	-0.601823	0	0	
129	310	-0.452598	0	0	
129	326	0.523316	0	0	
129	327	0.502391	0	0	
129	334	0.552997	0	0	
129	339	0.478293	0	0	
129	340	-0.424086	0	0	
129	341	0.397366	0	0	
129	343	0.389558	0	0	
129	347	0.452801	0	0	
129	359	-0.434308	0	0	
129	363	0.553643	0	0	
129	364	0.458314	0	0	
129	367	0.410561	0	0	
129	377	0.500563	0	0	
129	385	0.635973	0	0	
129	388	0.572056	0	0	
129	391	0.476383	0	0	
129	397	-0.469071	0	0	
129	402	-0.472019	0	0	
129	405	0.53056	0	0	
129	407	0.399466	0	0	
129	408	-0.416756	0	0	
129	412	-0.585336	0	0	
129	417	0.487863	0	0	
129	429	0.417211	0	0	
129	460	-0.473936	0	0	
129	476	-0.418192	0	0	
129	477	-0.52404	0	0	
129	480	-0.395196	0	0	
129	486	0.5296	0	0	
130	138	0.477957	0	0	
130	140	0.514914	0	0	
130	191	0.460163	0	0	
130	205	-0.391441	0	0	
130	240	0.429077	0	0	
130	242	0.514914	0	0	
130	284	0.391228	0	0	
130	311	0.543169	0	0	
130	318	0.479304	0	0	
130	319	0.516104	0	0	
130	348	0.504328	0	0	
130	350	0.457426	0	0	
130	368	0.510347	0	0	
130	381	0.462541	0	0	
130	391	0.392849	0	0	
130	395	0.459169	0	0	
130	397	-0.425711	0	0	
130	404	0.548537	0	0	
130	419	0.40171	0	0	
130	421	0.482082	0	0	
130	422	0.473398	0	0	
130	423	0.466883	0	0	
130	427	0.416131	0	0	
130	443	0.475004	0	0	
130	457	0.390853	0	0	
130	475	0.40171	0	0	
132	140	-0.443654	0	0	
132	164	0.466432	0	0	
132	173	0.405081	0	0	
132	180	0.44883	0	0	
132	217	0.49316	0	0	
132	242	-0.414733	0	0	
132	255	0.473432	0	0	
132	311	-0.428215	0	0	
132	326	0.509481	0	0	
132	335	0.516675	0	0	
132	339	0.601188	0	0	
132	341	0.42015	0	0	
132	350	-0.389576	0	0	
132	421	-0.441314	0	0	
132	422	-0.391368	0	0	
132	429	0.417095	0	0	
132	432	0.405693	0	0	
132	451	0.417011	0	0	
132	486	0.490283	0	0	
133	138	0.393762	0	0	
133	140	0.446526	0	0	
133	240	0.449299	0	0	
133	242	0.466019	0	0	
133	311	0.477292	0	0	
133	348	0.442962	0	0	
133	350	0.421412	0	0	
133	395	0.506425	0	0	
133	398	0.393796	0	0	
133	421	0.423548	0	0	
133	422	0.416496	0	0	
134	142	0.534839	0	0	
134	147	0.398924	0	0	
134	155	0.407013	0	0	
134	158	-0.449409	0	0	
134	160	-0.475371	0	0	
134	174	0.498781	0	0	
134	193	0.44821	0	0	
134	211	0.410467	0	0	
134	216	0.553241	0	0	
134	226	-0.433969	0	0	
134	231	-0.465727	0	0	
134	241	-0.429488	0	0	
134	243	-0.456986	0	0	
134	246	-0.428565	0	0	
134	253	-0.426865	0	0	
134	258	0.402963	0	0	
134	261	0.424969	0	0	
134	262	0.599495	0	0	
134	270	0.524928	0	0	
134	271	0.44687	0	0	
134	276	0.515744	0	0	
134	279	-0.390327	0	0	
134	293	-0.517383	0	0	
134	297	-0.40522	0	0	
134	308	0.547246	0	0	
134	310	-0.505072	0	0	
134	314	0.487435	0	0	
134	319	0.39592	0	0	
134	327	0.508171	0	0	
134	334	0.414893	0	0	
134	347	0.551998	0	0	
134	356	0.414973	0	0	
134	362	0.415631	0	0	
134	368	0.415336	0	0	
134	377	0.541076	0	0	
134	379	0.462493	0	0	
134	391	0.444713	0	0	
134	396	0.453072	0	0	
134	397	-0.656545	0	0	
134	404	0.550345	0	0	
134	407	0.513868	0	0	
134	417	0.595461	0	0	
134	423	0.501702	0	0	
134	427	0.464253	0	0	
134	443	0.424603	0	0	
134	444	0.460079	0	0	
134	453	0.428658	0	0	
134	462	0.428368	0	0	
134	463	0.399963	0	0	
134	477	-0.392025	0	0	
135	142	0.418405	0	0	
135	150	0.559631	0	0	
135	162	0.497102	0	0	
135	163	0.407185	0	0	
135	164	0.42806	0	0	
135	174	0.444143	0	0	
135	182	0.442083	0	0	
135	196	0.475552	0	0	
135	197	0.392905	0	0	
135	200	0.407728	0	0	
135	204	-0.390356	0	0	
135	208	0.498172	0	0	
135	216	0.434357	0	0	
135	219	0.45818	0	0	
135	220	0.554706	0	0	
135	244	0.506617	0	0	
135	262	0.506524	0	0	
135	270	0.42877	0	0	
135	271	0.427592	0	0	
135	276	0.406877	0	0	
135	290	0.389683	0	0	
135	293	-0.419743	0	0	
135	296	0.462165	0	0	
135	299	0.493938	0	0	
135	309	0.526673	0	0	
135	315	0.423648	0	0	
135	326	0.399741	0	0	
135	327	0.416822	0	0	
135	339	0.414813	0	0	
135	342	0.610647	0	0	
135	347	0.44462	0	0	
135	356	0.445042	0	0	
135	362	0.402136	0	0	
135	369	0.409515	0	0	
135	373	0.40359	0	0	
135	377	0.405148	0	0	
135	396	0.450781	0	0	
135	397	-0.458417	0	0	
135	416	0.388752	0	0	
135	417	0.40056	0	0	
135	427	0.402157	0	0	
135	432	0.392048	0	0	
135	445	0.433777	0	0	
135	458	0.402839	0	0	
135	464	-0.390586	0	0	
135	466	0.474086	0	0	
135	467	0.451553	0	0	
135	473	0.453882	0	0	
136	431	0.440381	0	0	
138	140	0.757587	0	0	
138	144	-0.395221	0	0	
138	146	0.447427	0	0	
138	155	0.508633	0	0	
138	156	0.413703	0	0	
138	166	0.43813	0	0	
138	170	0.451377	0	0	
138	185	0.549251	0	0	
138	191	0.42097	0	0	
138	193	0.44451	0	0	
138	205	-0.617432	0	0	
138	240	0.660926	0	0	
138	242	0.757587	0	0	
138	258	0.455096	0	0	
138	284	0.454667	0	0	
138	285	-0.429892	0	0	
138	303	0.641486	0	0	
138	311	0.767953	0	0	
138	318	0.627797	0	0	
138	319	0.531353	0	0	
138	326	-0.487559	0	0	
138	339	-0.451694	0	0	
138	345	0.623122	0	0	
138	348	0.687407	0	0	
138	350	0.65123	0	0	
138	374	0.459636	0	0	
138	381	0.653962	0	0	
138	389	0.394823	0	0	
138	392	0.468683	0	0	
138	395	0.566303	0	0	
138	404	0.43338	0	0	
138	419	0.504445	0	0	
138	421	0.69541	0	0	
138	422	0.621272	0	0	
138	438	-0.55172	0	0	
138	442	0.548645	0	0	
138	443	0.536788	0	0	
138	453	0.408173	0	0	
138	457	0.581935	0	0	
138	469	0.559986	0	0	
138	475	0.416203	0	0	
140	144	-0.42216	0	0	
140	146	0.411075	0	0	
140	155	0.44946	0	0	
140	156	0.466972	0	0	
140	165	-0.449667	0	0	
140	166	0.492307	0	0	
140	170	0.466845	0	0	
140	179	0.452139	0	0	
140	180	-0.480423	0	0	
140	184	-0.404676	0	0	
140	185	0.597667	0	0	
140	191	0.516856	0	0	
140	193	0.451102	0	0	
140	205	-0.680008	0	0	
140	210	-0.415959	0	0	
140	217	-0.460114	0	0	
140	224	-0.422382	0	0	
140	230	0.442217	0	0	
140	240	0.763119	0	0	
140	242	0.893641	0	0	
140	255	-0.462174	0	0	
140	257	0.415118	0	0	
140	258	0.472101	0	0	
140	284	0.402092	0	0	
140	285	-0.516127	0	0	
140	303	0.590576	0	0	
140	311	0.917316	0	0	
140	318	0.750735	0	0	
140	319	0.643742	0	0	
140	326	-0.593737	0	0	
140	335	-0.410479	0	0	
140	339	-0.497869	0	0	
140	341	-0.424993	0	0	
140	345	0.650188	0	0	
140	348	0.852294	0	0	
140	350	0.686582	0	0	
140	374	0.486002	0	0	
140	375	0.39199	0	0	
140	381	0.66025	0	0	
140	389	0.44142	0	0	
140	392	0.538592	0	0	
140	395	0.683926	0	0	
140	404	0.492831	0	0	
140	407	-0.38817	0	0	
140	419	0.523117	0	0	
140	420	0.417824	0	0	
140	421	0.814337	0	0	
140	422	0.797198	0	0	
140	438	-0.553461	0	0	
140	442	0.606645	0	0	
140	443	0.585585	0	0	
140	453	0.411085	0	0	
140	457	0.585633	0	0	
140	469	0.508183	0	0	
140	486	-0.457302	0	0	
141	301	0.52873	0	0	
142	149	0.404753	0	0	
142	150	0.424942	0	0	
142	158	-0.462423	0	0	
142	160	-0.537045	0	0	
142	162	0.497243	0	0	
142	174	0.556062	0	0	
142	200	0.41759	0	0	
142	209	0.445441	0	0	
142	214	0.420254	0	0	
142	216	0.438419	0	0	
142	226	-0.443974	0	0	
142	231	-0.629118	0	0	
142	233	0.414226	0	0	
142	241	-0.473863	0	0	
142	243	-0.45737	0	0	
142	251	-0.389102	0	0	
142	253	-0.498757	0	0	
142	258	0.469851	0	0	
142	261	0.417148	0	0	
142	262	0.678949	0	0	
142	270	0.569636	0	0	
142	271	0.501775	0	0	
142	276	0.482064	0	0	
142	279	-0.421253	0	0	
142	293	-0.582211	0	0	
142	297	-0.444127	0	0	
142	299	0.414326	0	0	
142	308	0.505294	0	0	
142	309	0.398153	0	0	
142	310	-0.550542	0	0	
142	321	0.449903	0	0	
142	323	0.39799	0	0	
142	327	0.573378	0	0	
142	346	0.399982	0	0	
142	347	0.677382	0	0	
142	356	0.47733	0	0	
142	362	0.390682	0	0	
142	368	0.41951	0	0	
142	369	0.418189	0	0	
142	377	0.5129	0	0	
142	388	0.414708	0	0	
142	391	0.470551	0	0	
142	396	0.476376	0	0	
142	397	-0.700783	0	0	
142	398	0.521825	0	0	
142	404	0.442092	0	0	
142	407	0.525609	0	0	
142	408	-0.446658	0	0	
142	417	0.600343	0	0	
142	427	0.428067	0	0	
142	444	0.412549	0	0	
142	453	0.480975	0	0	
142	462	0.466357	0	0	
142	463	0.419532	0	0	
142	471	-0.410126	0	0	
142	477	-0.421934	0	0	
142	486	0.393315	0	0	
143	235	0.390788	0	0	
143	471	0.403699	0	0	
144	160	0.472183	0	0	
144	179	-0.407007	0	0	
144	192	0.408183	0	0	
144	193	-0.43469	0	0	
144	205	0.54074	0	0	
144	241	0.505785	0	0	
144	242	-0.42216	0	0	
144	243	0.399887	0	0	
144	253	0.493331	0	0	
144	256	-0.415407	0	0	
144	262	-0.496639	0	0	
144	270	-0.421732	0	0	
144	276	-0.508866	0	0	
144	293	0.538775	0	0	
144	310	0.412491	0	0	
144	311	-0.44252	0	0	
144	347	-0.511246	0	0	
144	348	-0.405932	0	0	
144	397	0.518463	0	0	
144	398	-0.417181	0	0	
144	408	0.426502	0	0	
146	240	0.432633	0	0	
146	242	0.411075	0	0	
