659653,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),o__Rhodocyclales(94),f__Rhodocyclaceae(94),unclassified,unclassified
657891,k__Bacteria(100),p__Acidobacteria(97),c__Holophagae(97),o__Holophagales(97),f__Holophagaceae(97),g__(86),s__(86)
643694,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(99),o__Legionellales(65),f__Coxiellaceae(65),g__(61),s__(61)
643697,k__Bacteria(100),p__Proteobacteria(99),c__TA18(94),o__PHOS-HD29(94),f__(94),g__(94),s__(94)
643690,k__Bacteria(99),p__Verrucomicrobia(94),c__[Pedosphaerae](90),o__[Pedosphaerales](90),f__auto67_4W(77),g__(77),s__(77)
540479,k__Bacteria(100),p__TM6(99),c__SJA-4(99),o__(99),f__(99),g__(99),s__(99)
643699,k__Bacteria(100),p__Proteobacteria(99),c__Gammaproteobacteria(98),o__Legionellales(94),f__(89),g__(89),s__(89)
621326,k__Bacteria(100),p__Actinobacteria(100),c__Actinobacteria(100),o__WCHB1-81(100),f__At425_EubF1(100),g__(100),s__(100)
608935,k__Bacteria(100),p__Cyanobacteria(86),c__4C0d-2(86),o__MLE1-12(84),f__(84),g__(84),s__(84)
651801,k__Bacteria(100),p__Bacteroidetes(100),c__[Saprospirae](100),o__[Saprospirales](100),f__Chitinophagaceae(100),g__Sediminibacterium(100),s__(100)
648809,k__Bacteria(100),p__Chlamydiae(93),c__Chlamydiia(93),o__Chlamydiales(93),f__(88),g__(88),s__(88)
659785,k__Bacteria(100),p__Bacteroidetes(100),c__Sphingobacteriia(91),o__Sphingobacteriales(91),f__(91),g__(91),s__(91)
642256,k__Bacteria(98),p__OD1(70),c__ZB2(64),o__(64),f__(64),g__(64),s__(64)
613042,k__Bacteria(98),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
642250,k__Bacteria(100),p__Armatimonadetes(96),c__Chthonomonadetes(96),o__SJA-22(93),f__(93),g__(93),s__(93)
648750,k__Bacteria(99),p__Cyanobacteria(94),c__Chloroplast(93),o__Chlorophyta(78),f__Chlamydomonadaceae(70),g__(70),s__(70)
621753,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),o__Burkholderiales(100),f__Oxalobacteraceae(100),g__Herminiimonas(99),s__(99)
652124,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Legionellales(100),f__Legionellaceae(100),g__(87),s__(87)
552717,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(99),o__Legionellales(83),f__Coxiellaceae(76),g__(76),s__(76)
593886,k__Bacteria(100),p__Chloroflexi(100),c__Anaerolineae(100),o__GCA004(93),f__(93),g__(93),s__(93)
624640,k__Bacteria(100),p__Proteobacteria(94),c__Deltaproteobacteria(88),o__Myxococcales(87),f__(76),g__(76),s__(76)
624647,k__Bacteria(99),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
292387,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Legionellales(100),f__Legionellaceae(100),g__(70),s__(70)
631687,k__Bacteria(100),p__Proteobacteria(92),c__Alphaproteobacteria(85),o__Rickettsiales(60),unclassified,unclassified,unclassified
579740,k__Bacteria(100),p__Acidobacteria(97),c__Holophagae(97),o__Holophagales(97),f__Holophagaceae(97),g__(96),s__(96)
659788,k__Bacteria(100),p__Bacteroidetes(100),c__Sphingobacteriia(100),o__Sphingobacteriales(100),f__Sphingobacteriaceae(100),g__(70),s__(70)
593088,k__Bacteria(100),p__Planctomycetes(89),c__Phycisphaerae(81),unclassified,unclassified,unclassified,unclassified
654813,k__Bacteria(95),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
615676,k__Bacteria(100),p__Proteobacteria(92),c__Gammaproteobacteria(77),unclassified,unclassified,unclassified,unclassified
580832,k__Bacteria(100),p__Acidobacteria(100),c__DA052(100),o__Ellin6513(100),f__(100),g__(100),s__(100)
592939,k__Bacteria(92),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
592936,k__Bacteria(100),p__Cyanobacteria(99),c__4C0d-2(99),o__YS2(98),f__(98),g__(98),s__(98)
618749,k__Bacteria(98),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
650045,k__Bacteria(100),p__Acidobacteria(100),c__Holophagae(100),o__Holophagales(100),f__Holophagaceae(100),g__(100),s__(100)
610534,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),o__Burkholderiales(85),f__Oxalobacteraceae(81),unclassified,unclassified
593334,k__Archaea(82),p__[Parvarchaeota](78),c__[Parvarchaea](78),o__WCHD3-30(78),f__(78),g__(78),s__(78)
654608,k__Bacteria(95),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
653659,k__Bacteria(100),p__Proteobacteria(100),c__Deltaproteobacteria(100),o__Syntrophobacterales(100),f__Syntrophobacteraceae(100),g__Syntrophobacter(100),s__(100)
654978,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),o__Burkholderiales(99),f__Oxalobacteraceae(84),unclassified,unclassified
654603,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Legionellales(94),f__Coxiellaceae(94),g__(94),s__(94)
654602,k__Bacteria(100),p__Proteobacteria(100),c__Deltaproteobacteria(98),o__GW-28(97),f__(97),g__(97),s__(97)
654977,k__Bacteria(100),p__Actinobacteria(93),c__Thermoleophilia(93),o__Gaiellales(93),f__(91),g__(91),s__(91)
660336,k__Bacteria(100),p__Proteobacteria(99),c__Alphaproteobacteria(99),o__Rhodospirillales(99),f__Acetobacteraceae(97),unclassified,unclassified
592688,k__Bacteria(98),p__OD1(68),c__ZB2(68),o__(68),f__(68),g__(68),s__(68)
592689,k__Bacteria(100),p__Proteobacteria(90),c__Deltaproteobacteria(82),o__Bdellovibrionales(79),f__Bacteriovoracaceae(79),g__(71),s__(71)
649690,k__Bacteria(100),p__Acidobacteria(100),c__Solibacteres(100),o__Solibacterales(100),f__Solibacteraceae(98),g__CandidatusSolibacter(98),s__(98)
646548,k__Bacteria(100),p__OP3(98),c__BD4-9(98),o__(98),f__(98),g__(98),s__(98)
649696,k__Bacteria(100),p__Chlamydiae(98),c__Chlamydiia(98),o__Chlamydiales(98),f__Rhabdochlamydiaceae(91),g__CandidatusRhabdochlamydia(91),s__(91)
649694,k__Bacteria(100),p__Chloroflexi(95),c__Dehalococcoidetes(95),o__Dehalococcoidales(95),f__Dehalococcoidaceae(87),g__(79),s__(79)
633424,k__Bacteria(100),p__Fibrobacteres(100),c__TG3(100),o__TG3-1(100),f__TSCOR003-O20(100),g__(100),s__(100)
649698,k__Bacteria(100),p__Bacteroidetes(100),c__Flavobacteriia(68),o__Flavobacteriales(68),unclassified,unclassified,unclassified
637755,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(93),o__Burkholderiales(76),unclassified,unclassified,unclassified
637150,k__Bacteria(100),p__Verrucomicrobia(100),c__Opitutae(100),o__Opitutales(100),f__Opitutaceae(100),g__Opitutus(100),s__(100)
633931,k__Bacteria(100),p__Bacteroidetes(96),c__[Saprospirae](93),o__[Saprospirales](93),f__(92),g__(92),s__(92)
387686,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Rhizobiales(100),unclassified,unclassified,unclassified
618562,k__Bacteria(100),p__Cyanobacteria(85),c__Chloroplast(79),unclassified,unclassified,unclassified,unclassified
657777,k__Bacteria(100),p__TM6(95),c__SJA-4(94),o__(82),f__(82),g__(82),s__(82)
657774,k__Bacteria(100),p__WPS-2(100),c__(100),o__(100),f__(100),g__(100),s__(100)
653385,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(99),o__Neisseriales(68),f__Neisseriaceae(68),unclassified,unclassified
653384,k__Bacteria(100),p__Verrucomicrobia(100),c__[Spartobacteria](91),o__[Chthoniobacterales](91),f__[Chthoniobacteraceae](91),g__(79),s__(79)
626892,k__Bacteria(100),p__TM6(98),c__SBRH58(98),o__(98),f__(98),g__(98),s__(98)
626891,k__Bacteria(96),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
626897,k__Bacteria(100),p__WS4(100),c__(100),o__(100),f__(100),g__(100),s__(100)
646408,k__Bacteria(97),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
604579,k__Bacteria(100),p__Proteobacteria(85),unclassified,unclassified,unclassified,unclassified,unclassified
646406,k__Bacteria(100),p__Proteobacteria(99),c__Alphaproteobacteria(94),o__Rickettsiales(90),f__Rickettsiaceae(90),g__(90),s__(90)
626728,k__Bacteria(100),p__Verrucomicrobia(98),c__[Pedosphaerae](88),o__[Pedosphaerales](88),f__(61),g__(61),s__(61)
626899,k__Bacteria(100),p__Chloroflexi(93),c__Dehalococcoidetes(92),o__Dehalococcoidales(91),f__(91),g__(91),s__(91)
646403,k__Bacteria(100),p__OD1(84),c__ZB2(80),o__(80),f__(80),g__(80),s__(80)
646400,k__Bacteria(100),p__TM6(100),c__SJA-4(100),o__(100),f__(100),g__(100),s__(100)
623554,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),unclassified,unclassified,unclassified,unclassified
515671,k__Bacteria(100),p__NKB19(97),c__(95),o__(95),f__(95),g__(95),s__(95)
633684,k__Bacteria(99),p__Proteobacteria(88),c__Gammaproteobacteria(84),o__Legionellales(72),unclassified,unclassified,unclassified
134998,k__Bacteria(100),p__Proteobacteria(91),c__Gammaproteobacteria(87),unclassified,unclassified,unclassified,unclassified
660178,k__Bacteria(100),p__Proteobacteria(87),c__Deltaproteobacteria(80),unclassified,unclassified,unclassified,unclassified
660174,k__Bacteria(100),p__Lentisphaerae(93),c__[Lentisphaeria](93),o__Victivallales(89),f__Victivallaceae(89),g__(89),s__(89)
660175,k__Bacteria(98),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
660173,k__Bacteria(100),p__Proteobacteria(80),c__Gammaproteobacteria(63),unclassified,unclassified,unclassified,unclassified
660171,k__Bacteria(100),p__Verrucomicrobia(100),c__[Pedosphaerae](100),o__[Pedosphaerales](100),f__Ellin515(76),g__(76),s__(76)
659003,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(93),unclassified,unclassified,unclassified,unclassified
659000,k__Bacteria(96),p__Proteobacteria(88),c__Alphaproteobacteria(87),o__Rickettsiales(85),f__mitochondria(85),g__(85),s__(85)
369248,k__Bacteria(100),p__Bacteroidetes(99),c__Bacteroidia(83),o__Bacteroidales(83),f__(73),g__(73),s__(73)
659005,k__Bacteria(100),p__Proteobacteria(99),c__Alphaproteobacteria(96),o__Rhodospirillales(76),f__Rhodospirillaceae(75),g__(71),s__(71)
659009,k__Bacteria(100),p__Proteobacteria(98),c__Alphaproteobacteria(96),o__Rickettsiales(94),f__(93),g__(93),s__(93)
651026,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Rhizobiales(100),f__Methylobacteriaceae(100),g__(100),s__(100)
611377,k__Bacteria(100),p__Spirochaetes(100),c__Spirochaetes(100),o__Spirochaetales(100),f__Spirochaetaceae(100),g__Spirochaeta(100),s__aurantia(100)
651020,k__Bacteria(100),p__OD1(79),c__ZB2(73),o__(73),f__(73),g__(73),s__(73)
651021,k__Bacteria(100),p__Proteobacteria(100),c__Deltaproteobacteria(100),o__Desulfovibrionales(99),f__Desulfovibrionaceae(99),g__Desulfovibrio(99),s__mexicanus(96)
611379,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Legionellales(93),f__Coxiellaceae(93),g__(93),s__(93)
655730,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(97),o__Burkholderiales(96),f__Oxalobacteraceae(95),g__(81),s__(81)
604569,k__Bacteria(99),p__Proteobacteria(65),c__Alphaproteobacteria(62),o__Rickettsiales(60),unclassified,unclassified,unclassified
604562,k__Bacteria(100),p__Proteobacteria(97),c__Alphaproteobacteria(75),unclassified,unclassified,unclassified,unclassified
511410,k__Bacteria(100),p__Acidobacteria(100),c__Solibacteres(100),o__Solibacterales(100),unclassified,unclassified,unclassified
635962,k__Bacteria(100),p__Proteobacteria(99),c__Deltaproteobacteria(99),o__Syntrophobacterales(98),f__Syntrophaceae(98),g__(96),s__(96)
611211,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Sphingomonadales(100),f__Sphingomonadaceae(100),g__Sphingomonas(68),s__wittichii(68)
630300,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Rhodospirillales(100),f__Rhodospirillaceae(100),g__Telmatospirillum(98),s__(96)
630650,k__Bacteria(100),p__Proteobacteria(98),c__Alphaproteobacteria(92),o__Rickettsiales(91),f__Rickettsiaceae(91),g__(91),s__(91)
657363,k__Bacteria(100),p__Firmicutes(95),c__Clostridia(92),o__Clostridiales(92),unclassified,unclassified,unclassified
523300,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Xanthomonadales(98),f__Sinobacteraceae(98),g__Hydrocarboniphaga(98),s__effusa(95)
615853,k__Bacteria(91),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
416351,k__Bacteria(98),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
656555,k__Bacteria(100),p__Proteobacteria(87),unclassified,unclassified,unclassified,unclassified,unclassified
656554,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Rhizobiales(90),f__Hyphomicrobiaceae(64),g__Hyphomicrobium(61),unclassified
608098,k__Bacteria(100),p__TM7(99),c__SC3(99),o__(99),f__(99),g__(99),s__(99)
656553,k__Bacteria(100),p__Planctomycetes(97),c__Planctomycetia(97),o__Pirellulales(97),f__Pirellulaceae(97),g__(91),s__(91)
656552,k__Bacteria(100),p__Bacteroidetes(100),c__Sphingobacteriia(100),o__Sphingobacteriales(100),f__(100),g__(100),s__(100)
656559,k__Bacteria(100),p__Verrucomicrobia(98),c__[Pedosphaerae](98),o__[Pedosphaerales](98),unclassified,unclassified,unclassified
656558,k__Bacteria(100),p__Proteobacteria(84),unclassified,unclassified,unclassified,unclassified,unclassified
642569,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Methylococcales(100),f__Methylococcaceae(100),g__Methylomonas(100),s__(100)
642119,k__Bacteria(100),p__Proteobacteria(96),c__Gammaproteobacteria(62),unclassified,unclassified,unclassified,unclassified
593650,k__Bacteria(98),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
593657,k__Bacteria(100),p__SR1(100),c__(100),o__(100),f__(100),g__(100),s__(100)
591874,k__Bacteria(100),p__Chloroflexi(79),c__Dehalococcoidetes(66),o__Dehalococcoidales(64),unclassified,unclassified,unclassified
609887,k__Bacteria(100),p__OD1(81),c__(78),o__(78),f__(78),g__(78),s__(78)
609889,k__Bacteria(100),p__OP3(99),c__BD4-9(99),o__(99),f__(99),g__(99),s__(99)
595372,k__Bacteria(100),p__Actinobacteria(100),c__Actinobacteria(100),o__Actinomycetales(100),f__Micrococcaceae(100),g__Rothia(100),s__dentocariosa(90)
650816,k__Bacteria(100),p__Proteobacteria(98),c__Alphaproteobacteria(83),unclassified,unclassified,unclassified,unclassified
650817,k__Bacteria(99),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
643317,k__Bacteria(100),p__OD1(93),c__(93),o__(93),f__(93),g__(93),s__(93)
632161,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Rhizobiales(100),f__Methylobacteriaceae(100),g__(100),s__(100)
567950,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(98),o__Burkholderiales(87),f__Burkholderiaceae(85),g__Burkholderia(84),s__(82)
656143,k__Bacteria(100),p__Proteobacteria(100),c__Deltaproteobacteria(97),o__MIZ46(97),f__(97),g__(97),s__(97)
567953,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Xanthomonadales(100),f__Sinobacteraceae(100),g__(100),s__(100)
646798,k__Bacteria(100),p__Proteobacteria(96),c__Deltaproteobacteria(92),o__Myxococcales(84),f__(74),g__(74),s__(74)
646799,k__Bacteria(93),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
630872,k__Bacteria(100),p__Verrucomicrobia(100),c__[Methylacidiphilae](100),o__Methylacidiphilales(100),f__LD19(100),g__(100),s__(100)
630870,k__Bacteria(100),p__Actinobacteria(100),c__Actinobacteria(100),o__Actinomycetales(96),f__(70),g__(70),s__(70)
630871,k__Bacteria(99),p__Proteobacteria(79),unclassified,unclassified,unclassified,unclassified,unclassified
646792,k__Bacteria(100),p__Verrucomicrobia(64),c__Verruco-5(63),unclassified,unclassified,unclassified,unclassified
646791,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Legionellales(99),f__Legionellaceae(99),g__Tatlockia(64),s__(64)
582865,k__Bacteria(89),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
425180,k__Bacteria(100),p__Proteobacteria(90),c__Alphaproteobacteria(84),o__Rickettsiales(82),f__mitochondria(79),g__(79),s__(79)
634482,k__Bacteria(100),p__Proteobacteria(97),c__Gammaproteobacteria(97),o__Legionellales(87),f__Coxiellaceae(84),g__(79),s__(79)
650122,k__Bacteria(100),p__OD1(93),c__ZB2(91),o__(91),f__(91),g__(91),s__(91)
655718,k__Bacteria(100),p__Proteobacteria(100),c__Deltaproteobacteria(100),o__Syntrophobacterales(100),f__Syntrophaceae(100),g__Syntrophus(64),s__(64)
634488,k__Bacteria(86),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
634373,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Rhodospirillales(100),f__Rhodospirillaceae(100),g__Magnetospirillum(99),s__(99)
625701,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Caulobacterales(100),f__Caulobacteraceae(100),g__Asticcacaulis(100),s__(75)
596149,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),o__Burkholderiales(97),f__Comamonadaceae(97),unclassified,unclassified
594053,k__Bacteria(95),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
608410,k__Bacteria(100),p__Chlamydiae(96),c__Chlamydiia(96),o__Chlamydiales(96),f__Rhabdochlamydiaceae(71),g__CandidatusRhabdochlamydia(71),s__(71)
522553,k__Archaea(86),p__[Parvarchaeota](72),c__[Parvarchaea](72),o__YLA114(72),f__(72),g__(72),s__(72)
627350,k__Bacteria(100),p__Bacteroidetes(100),c__[Saprospirae](100),o__[Saprospirales](100),f__Chitinophagaceae(100),g__(100),s__(100)
628020,k__Bacteria(100),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
628021,k__Bacteria(100),p__Acidobacteria(100),c__Solibacteres(100),o__Solibacterales(100),unclassified,unclassified,unclassified
463866,k__Bacteria(100),p__Bacteroidetes(100),c__Sphingobacteriia(99),o__Sphingobacteriales(99),f__Sphingobacteriaceae(99),g__Pedobacter(75),unclassified
593430,k__Bacteria(95),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
608419,k__Bacteria(100),p__Proteobacteria(84),c__Alphaproteobacteria(82),o__Rickettsiales(82),f__mitochondria(82),g__(82),s__(82)
593432,k__Bacteria(100),p__Proteobacteria(98),c__Gammaproteobacteria(91),unclassified,unclassified,unclassified,unclassified
612590,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Legionellales(100),f__Legionellaceae(100),unclassified,unclassified
593438,k__Bacteria(97),p__OD1(65),c__ZB2(61),o__(61),f__(61),g__(61),s__(61)
658819,k__Bacteria(100),p__TM6(99),c__SJA-4(99),o__(99),f__(99),g__(99),s__(99)
592740,k__Bacteria(99),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
592218,k__Bacteria(100),p__Chlamydiae(61),c__Chlamydiia(61),o__Chlamydiales(61),unclassified,unclassified,unclassified
592748,k__Bacteria(100),p__OD1(93),c__(92),o__(92),f__(92),g__(92),s__(92)
587913,k__Bacteria(99),p__Proteobacteria(86),c__Alphaproteobacteria(78),o__Rickettsiales(74),f__(74),g__(74),s__(74)
515881,k__Bacteria(100),p__Verrucomicrobia(87),c__Verruco-5(87),o__WCHB1-41(73),f__(73),g__(73),s__(73)
498730,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),o__Burkholderiales(99),f__Comamonadaceae(99),g__Methylibium(60),unclassified
657545,k__Bacteria(100),p__Chlamydiae(87),c__Chlamydiia(87),o__Chlamydiales(87),unclassified,unclassified,unclassified
657544,k__Bacteria(100),p__OP3(65),c__koll11(65),o__GIF10(61),unclassified,unclassified,unclassified
652719,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Pseudomonadales(100),f__Pseudomonadaceae(100),g__Pseudomonas(98),unclassified
641223,k__Bacteria(100),p__Cyanobacteria(90),c__Chloroplast(79),unclassified,unclassified,unclassified,unclassified
639518,k__Bacteria(100),p__NKB19(99),c__TSBW08(99),o__(99),f__(99),g__(99),s__(99)
632435,k__Bacteria(100),p__Acidobacteria(100),c__Holophagae(100),o__Holophagales(100),f__Holophagaceae(100),g__(98),s__(98)
632433,k__Bacteria(100),p__Acidobacteria(100),c__Holophagae(100),o__Holophagales(100),f__Holophagaceae(100),g__(100),s__(100)
627955,k__Bacteria(100),p__BRC1(100),c__PRR-11(100),o__(100),f__(100),g__(100),s__(100)
633741,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),o__Neisseriales(99),f__Neisseriaceae(99),g__Chromobacterium(99),s__(99)
633740,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Xanthomonadales(100),f__Xanthomonadaceae(100),g__Stenotrophomonas(100),s__(98)
559033,k__Bacteria(95),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
488145,k__Bacteria(100),p__Proteobacteria(97),c__Gammaproteobacteria(91),o__Legionellales(84),f__Coxiellaceae(80),g__(78),s__(78)
646892,k__Bacteria(99),p__OD1(70),c__(66),o__(66),f__(66),g__(66),s__(66)
651257,k__Archaea(81),p__[Parvarchaeota](74),c__[Parvarchaea](74),o__YLA114(74),f__(74),g__(74),s__(74)
646894,k__Bacteria(100),p__TM6(100),c__SJA-4(100),o__(99),f__(99),g__(99),s__(99)
646897,k__Archaea(84),p__[Parvarchaeota](75),c__[Parvarchaea](75),o__WCHD3-30(74),f__(74),g__(74),s__(74)
641321,k__Bacteria(100),p__Proteobacteria(99),c__Alphaproteobacteria(99),o__Rhodospirillales(98),f__Rhodospirillaceae(98),g__Telmatospirillum(97),s__(78)
641326,k__Bacteria(100),p__Cyanobacteria(100),c__4C0d-2(100),o__YS2(98),f__(98),g__(98),s__(98)
539278,k__Archaea(93),p__[Parvarchaeota](93),c__[Parvarchaea](93),o__WCHD3-30(93),f__(93),g__(93),s__(93)
652460,k__Bacteria(98),p__TM6(71),c__SJA-4(70),unclassified,unclassified,unclassified,unclassified
627951,k__Bacteria(99),p__TM6(73),unclassified,unclassified,unclassified,unclassified,unclassified
604919,k__Bacteria(100),p__Bacteroidetes(99),c__Sphingobacteriia(97),o__Sphingobacteriales(97),f__(94),g__(94),s__(94)
539273,unknown,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
655944,k__Bacteria(100),p__Bacteroidetes(100),unclassified,unclassified,unclassified,unclassified,unclassified
647940,k__Bacteria(100),p__Verrucomicrobia(90),c__[Pedosphaerae](90),o__[Pedosphaerales](90),f__auto67_4W(90),g__(90),s__(90)
638035,k__Bacteria(100),p__Acidobacteria(100),c__Solibacteres(100),o__Solibacterales(100),f__(71),g__(71),s__(71)
647942,k__Bacteria(100),p__Proteobacteria(97),c__Gammaproteobacteria(79),unclassified,unclassified,unclassified,unclassified
639474,k__Bacteria(100),p__Acidobacteria(100),c__Solibacteres(100),o__Solibacterales(100),f__Solibacteraceae(99),g__CandidatusSolibacter(99),s__(99)
627952,k__Bacteria(99),p__OD1(88),c__ZB2(88),o__(88),f__(88),g__(88),s__(88)
647949,k__Bacteria(100),p__Cyanobacteria(100),c__4C0d-2(100),o__YS2(97),f__(97),g__(97),s__(97)
639473,k__Bacteria(100),p__Chlamydiae(91),c__Chlamydiia(91),o__Chlamydiales(91),f__(89),g__(89),s__(89)
602400,k__Bacteria(99),unclassified,unclassified,unclassified,unclassified,unclassified,unclassified
656981,k__Bacteria(100),p__Cyanobacteria(100),c__4C0d-2(100),o__MLE1-12(100),f__(100),g__(100),s__(100)
535010,k__Bacteria(100),p__Bacteroidetes(100),c__[Saprospirae](99),o__[Saprospirales](99),f__Chitinophagaceae(99),unclassified,unclassified
564323,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Sphingomonadales(100),f__Sphingomonadaceae(100),g__Sphingomonas(100),s__(90)
520018,k__Bacteria(99),p__Proteobacteria(66),c__Deltaproteobacteria(62),unclassified,unclassified,unclassified,unclassified
539012,k__Bacteria(100),p__Verrucomicrobia(97),c__Verruco-5(97),o__WCHB1-41(83),f__(83),g__(83),s__(83)
574803,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Enterobacteriales(99),f__Enterobacteriaceae(99),g__(90),s__(90)
658272,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Rhizobiales(100),f__Methylocystaceae(100),g__(96),s__(96)
658273,k__Bacteria(100),p__Bacteroidetes(100),c__[Saprospirae](100),o__[Saprospirales](100),f__Chitinophagaceae(100),g__Sediminibacterium(77),s__(77)
658270,k__Bacteria(100),p__Proteobacteria(100),c__Betaproteobacteria(100),unclassified,unclassified,unclassified,unclassified
658271,k__Bacteria(99),p__Proteobacteria(94),c__Gammaproteobacteria(85),unclassified,unclassified,unclassified,unclassified
642709,k__Bacteria(100),p__OP3(100),c__BD4-9(100),o__(100),f__(100),g__(100),s__(100)
363415,k__Bacteria(100),p__Acidobacteria(100),c__Acidobacteriia(100),o__Acidobacteriales(100),f__Acidobacteriaceae(100),g__(77),s__(77)
650253,k__Bacteria(100),p__Elusimicrobia(100),c__Elusimicrobia(100),o__Elusimicrobiales(100),f__(100),g__(100),s__(100)
650255,k__Bacteria(100),p__Proteobacteria(100),c__Gammaproteobacteria(100),o__Legionellales(100),f__Legionellaceae(100),g__Legionella(66),s__(66)
650256,k__Bacteria(100),p__Verrucomicrobia(100),c__[Spartobacteria](96),o__[Chthoniobacterales](96),f__[Chthoniobacteraceae](96),g__heteroC45_4W(81),s__(81)
595976,k__Bacteria(100),p__Proteobacteria(80),unclassified,unclassified,unclassified,unclassified,unclassified
653042,k__Bacteria(99),p__Proteobacteria(80),c__Alphaproteobacteria(73),unclassified,unclassified,unclassified,unclassified
653048,k__Bacteria(100),p__WS5(94),c__(94),o__(94),f__(94),g__(94),s__(94)
654012,k__Bacteria(100),p__Proteobacteria(92),c__Betaproteobacteria(80),o__Tremblayales(64),f__(64),g__(64),s__(64)
542811,k__Bacteria(100),p__Proteobacteria(100),c__Alphaproteobacteria(100),o__Caulobacterales(100),f__Caulobacteraceae(100),g__(100),s__(100)
654316,k__Bacteria(100),p__Proteobacteria(100),c__Deltaproteobacteria(99),o__Syntrophobacterales(96),f__Syntrophaceae(96),g__(94),s__(94)
582527,k__Bacteria(100),p__Actinobacteria(98),c__Actinobacteria(98),o__WCHB1-81(98),f__At425_EubF1(98),g__(98),s__(98)
542818,k__Bacteria(96),p__Proteobacteria(72),c__Alphaproteobacteria(62),unclassified,unclassified,unclassified,unclassified
656708,k__Bacteria(100),p__Proteobacteria(98),c__Alphaproteobacteria(87),o__Rickettsiales(83),f__(83),g__(83),s__(83)
656709,k__Bacteria(96),p__Proteobacteria(75),c__Alphaproteobacteria(73),o__Rickettsiales(73),f__mitochondria(72),g__(72),s__(72)
