lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"CB",2009,245,2009-09-02,0.25,1,1,"Non-chem",,,,776,272.05,0.351,,,,,,,
"CB",2009,245,2009-09-02,0.50,1,1,"Non-chem",,,,788,130.95,0.166,,,,,,,
"CB",2009,245,2009-09-02,0.75,1,1,"Non-chem",,,,802,52.19,0.065,,,,,,,
"CB",2009,245,2009-09-02,1.00,1,1,"Non-chem",16.40,7.0,75.9,807,28.50,0.035,,,,,,,
"CB",2009,245,2009-09-02,1.25,1,1,"Non-chem",,,,799,16.53,0.021,,,,,,,
"CB",2009,245,2009-09-02,1.50,1,1,"Non-chem",,,,801,8.57,0.011,,,,,,,
"CB",2009,245,2009-09-02,1.75,1,1,"Non-chem",,,,813,3.93,0.005,,,,,,,
"CB",2009,245,2009-09-02,2.00,1,1,"Non-chem",14.80,0.2,2.1,817,1.21,0.001,,,,,,,
"CB",2009,245,2009-09-02,2.25,1,1,"Non-chem",,,,,,,,,,,,,
"CB",2009,245,2009-09-02,2.40,1,1,"Non-chem",,,,,,,,,,,,,
"CB",2009,259,2009-09-16,0.00,1,1,"Chem",19.50,6.2,71.6,279,687.71,4.067,,,,,,,
"CB",2009,259,2009-09-16,0.25,1,1,"Chem",,,,888,281.14,0.318,,,,,,,
"CB",2009,259,2009-09-16,0.50,1,1,"Chem",,,,929,118.99,0.128,,,,,,,
"CB",2009,259,2009-09-16,0.75,1,1,"Chem",,,,957,80.77,0.085,,,,,,,
"CB",2009,259,2009-09-16,1.00,1,1,"Chem",19.40,5.9,68.0,958,43.92,0.046,,,,,,,
"CB",2009,259,2009-09-16,1.25,1,1,"Chem",,,,974,25.28,0.026,,,,,,,
"CB",2009,259,2009-09-16,1.50,1,1,"Chem",,,,957,13.73,0.014,,,,,,,
"CB",2009,259,2009-09-16,1.75,1,1,"Chem",,,,928,6.05,0.007,,,,,,,
"CB",2009,259,2009-09-16,2.00,1,1,"Chem",15.90,0.2,2.1,837,3.14,0.004,,,,,,,
"CB",2009,259,2009-09-16,2.00,2,1,"Chem",,,,,,,,,,,,,
"CB",2009,271,2009-09-28,0.00,1,1,"Non-chem",15.70,5.9,63.0,434,358.31,0.825,,,,,,,
"CB",2009,271,2009-09-28,0.25,1,1,"Non-chem",,,,432,179.89,0.417,,,,,,,
"CB",2009,271,2009-09-28,0.50,1,1,"Non-chem",,,,424,82.14,0.194,,,,,,,
"CB",2009,271,2009-09-28,0.75,1,1,"Non-chem",,,,423,41.16,0.097,,,,,,,
"CB",2009,271,2009-09-28,1.00,1,1,"Non-chem",15.80,5.8,62.1,421,20.36,0.048,,,,,,,
"CB",2009,271,2009-09-28,1.00,2,1,"Non-chem",,,,,,,,,,,,,
"CB",2009,271,2009-09-28,1.25,1,1,"Non-chem",,,,413,9.79,0.024,,,,,,,
"CB",2009,271,2009-09-28,1.50,1,1,"Non-chem",,,,396,5.39,0.014,,,,,,,
"CB",2009,271,2009-09-28,1.75,1,1,"Non-chem",,,,385,2.31,0.006,,,,,,,
"CB",2009,271,2009-09-28,2.00,1,1,"Non-chem",15.80,5.8,62.1,,,,,,,,,,
"CB",2009,271,2009-09-28,2.20,1,1,"Non-chem",,,,,,,,,,,,,
"CB",2009,286,2009-10-13,0.00,1,1,"Chem",6.30,9.3,79.9,498,414.02,0.837,,,,,,,
"CB",2009,286,2009-10-13,0.00,2,1,"Chem",,,,,,,,,,,,,
"CB",2009,286,2009-10-13,0.25,1,1,"Chem",,,,619,161.76,0.265,,,,,,,
"CB",2009,286,2009-10-13,0.50,1,1,"Chem",,,,768,90.09,0.116,,,,,,,
"CB",2009,286,2009-10-13,1.00,1,1,"Chem",6.20,8.9,76.3,668,29.93,0.045,,,,,,,
"CB",2009,286,2009-10-13,1.25,1,1,"Chem",,,,817,23.07,0.028,,,,,,,
"CB",2009,286,2009-10-13,1.50,1,1,"Chem",,,,748,14.36,0.019,,,,,,,
"CB",2009,286,2009-10-13,1.75,1,1,"Chem",,,,529,5.64,0.011,,,,,,,
"CB",2009,286,2009-10-13,2.00,1,1,"Chem",5.90,9.0,76.6,768,5.01,0.007,,,,,,,
"CB",2009,301,2009-10-28,0.00,1,1,"Non-chem",5.30,9.6,80.4,146,113.67,0.781,,,,,,,
"CB",2009,301,2009-10-28,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"CB",2009,301,2009-10-28,0.25,1,1,"Non-chem",,,,151,55.39,0.367,,,,,,,
"CB",2009,301,2009-10-28,0.50,1,1,"Non-chem",,,,160,31.73,0.198,,,,,,,
"CB",2009,301,2009-10-28,0.75,1,1,"Non-chem",,,,166,19.06,0.115,,,,,,,
"CB",2009,301,2009-10-28,1.00,1,1,"Non-chem",5.20,9.6,80.2,162,11.09,0.069,,,,,,,
"CB",2009,301,2009-10-28,1.25,1,1,"Non-chem",,,,154,6.14,0.040,,,,,,,
"CB",2009,301,2009-10-28,1.50,1,1,"Non-chem",,,,144,3.09,0.021,,,,,,,
"CB",2009,301,2009-10-28,1.75,1,1,"Non-chem",,,,140,1.95,0.014,,,,,,,
"CB",2009,301,2009-10-28,2.00,1,1,"Non-chem",5.10,9.7,80.8,,,,,,,,,,
"CB",2009,301,2009-10-28,2.25,1,1,"Non-chem",,,,,,,,,,,,,
"CB",2009,301,2009-10-28,2.40,1,1,"Non-chem",,,,,,,,,,,,,
"CB",2009,313,2009-11-09,0.00,1,1,"Quarterly",5.50,10.2,85.9,1944,143.02,0.074,,,,,,,
"CB",2009,313,2009-11-09,0.00,2,1,"Quarterly",,,,,,,,,,,,,
"CB",2009,313,2009-11-09,0.25,1,1,"Quarterly",,,,1117,40.57,0.036,,,,,,,
"CB",2009,313,2009-11-09,0.50,1,1,"Quarterly",,,,1202,23.21,0.019,,,,,,,
"CB",2009,313,2009-11-09,0.75,1,1,"Quarterly",,,,1159,12.17,0.011,,,,,,,
"CB",2009,313,2009-11-09,1.00,1,1,"Quarterly",5.20,10.6,88.6,941,8.94,0.010,,,,,,,
"CB",2009,313,2009-11-09,1.25,1,1,"Quarterly",,,,908,5.93,0.007,,,,,,,
"CB",2009,313,2009-11-09,1.50,1,1,"Quarterly",,,,1078,2.76,0.003,,,,,,,
"CB",2009,313,2009-11-09,1.75,1,1,"Quarterly",,,,1271,1.76,0.001,,,,,,,
"CB",2009,313,2009-11-09,2.00,1,1,"Quarterly",5.00,10.5,87.3,1984,1.10,0.001,,,,,,,
"TB",2005,20,2005-01-20,0.00,1,1,"Chem",1.00,0.2,1.5,428,1.45,0.003,,,,,,,
"TB",2005,20,2005-01-20,0.25,1,1,"Chem",,,,,,,,,,,,,
"TB",2005,20,2005-01-20,0.50,1,1,"Chem",,,,428,1.05,0.002,,,,,,,
"TB",2005,20,2005-01-20,1.00,1,1,"Chem",2.10,0.1,0.8,430,0.00,0.000,,,,,,,
"TB",2005,20,2005-01-20,2.00,1,1,"Chem",3.40,0.1,0.8,,,,,,,,,,
"TB",2005,20,2005-01-20,3.00,1,1,"Chem",3.70,0.1,0.8,,,,,,,,,,
"TB",2005,20,2005-01-20,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2005,20,2005-01-20,4.00,1,1,"Chem",3.80,0.1,0.8,,,,,,,,,,
"TB",2005,20,2005-01-20,5.00,1,1,"Chem",3.80,0.1,0.8,,,,,,,,,,
"TB",2005,20,2005-01-20,6.00,1,1,"Chem",3.90,0.1,0.8,,,,,,,,,,
"TB",2005,20,2005-01-20,7.00,1,1,"Chem",4.20,0.1,0.8,,,,,,,,,,
"TB",2005,46,2005-02-15,0.00,1,1,"Quarterly",1.10,0.4,3.0,,,,,,,,,,
"TB",2005,46,2005-02-15,1.00,1,1,"Quarterly",1.80,0.3,2.3,,,,,,,,,,
"TB",2005,46,2005-02-15,2.00,1,1,"Quarterly",3.20,0.3,2.4,,,,,,,,,,
"TB",2005,46,2005-02-15,3.00,1,1,"Quarterly",3.60,0.2,1.6,,,,,,,,,,
"TB",2005,46,2005-02-15,3.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2005,46,2005-02-15,4.00,1,1,"Quarterly",3.80,0.2,1.6,,,,,,,,,,
"TB",2005,46,2005-02-15,5.00,1,1,"Quarterly",3.90,0.2,1.6,,,,,,,,,,
"TB",2005,46,2005-02-15,6.00,1,1,"Quarterly",3.90,0.2,1.6,,,,,,,,,,
"TB",2005,46,2005-02-15,7.00,1,1,"Quarterly",4.20,0.1,0.8,,,,,,,,,,
"TB",2005,90,2005-03-31,0.00,1,1,"Chem",0.70,3.0,22.2,321,25.79,0.080,,,,,,,
"TB",2005,90,2005-03-31,0.25,1,1,"Chem",,,,312,17.70,0.057,,,,,,,
"TB",2005,90,2005-03-31,0.50,1,1,"Chem",,,,304,7.31,0.024,,,,,,,
"TB",2005,90,2005-03-31,0.75,1,1,"Chem",,,,297,3.35,0.011,,,,,,,
"TB",2005,90,2005-03-31,1.00,1,1,"Chem",,,,299,1.53,0.005,,,,,,,
"TB",2005,90,2005-03-31,1.25,1,1,"Chem",,,,304,0.35,0.001,,,,,,,
"TB",2005,90,2005-03-31,2.00,1,1,"Chem",,,,,,,,,,,,,
"TB",2005,90,2005-03-31,3.00,1,1,"Chem",3.30,0.1,0.8,,,,,,,,,,
"TB",2005,90,2005-03-31,3.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2005,90,2005-03-31,5.00,1,1,"Chem",,,,,,,,,,,,,
"TB",2005,90,2005-03-31,7.00,1,1,"Chem",4.10,0.1,0.8,,,,,,,,,,
"TB",2005,108,2005-04-18,0.00,1,1,"Quarterly",17.80,9.3,103.8,861,611.65,0.710,,,,,,,
"TB",2005,108,2005-04-18,0.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2005,108,2005-04-18,0.25,1,1,"Quarterly",,,,884,256.88,0.291,,,,,,,
"TB",2005,108,2005-04-18,0.50,1,1,"Quarterly",,,,987,137.32,0.139,,,,,,,
"TB",2005,108,2005-04-18,0.75,1,1,"Quarterly",,,,900,51.45,0.057,,,,,,,
"TB",2005,108,2005-04-18,1.00,1,1,"Quarterly",6.30,1.0,8.6,926,24.60,0.027,,,,,,,
"TB",2005,108,2005-04-18,1.25,1,1,"Quarterly",,,,881,16.77,0.019,,,,,,,
"TB",2005,108,2005-04-18,1.50,1,1,"Quarterly",,,,863,9.92,0.011,,,,,,,
"TB",2005,108,2005-04-18,1.75,1,1,"Quarterly",,,,860,7.07,0.008,,,,,,,
"TB",2005,108,2005-04-18,2.00,1,1,"Quarterly",4.40,0.5,4.1,860,4.41,0.005,,,,,,,
"TB",2005,108,2005-04-18,2.25,1,1,"Quarterly",,,,852,3.98,0.005,,,,,,,
"TB",2005,108,2005-04-18,2.50,1,1,"Quarterly",,,,867,3.02,0.003,,,,,,,
"TB",2005,108,2005-04-18,2.75,1,1,"Quarterly",,,,854,2.32,0.003,,,,,,,
"TB",2005,108,2005-04-18,3.00,1,1,"Quarterly",4.50,0.4,3.3,819,2.03,0.002,,,,,,,
"TB",2005,108,2005-04-18,3.25,1,1,"Quarterly",,,,798,1.66,0.002,,,,,,,
"TB",2005,108,2005-04-18,3.50,1,1,"Quarterly",,,,803,1.51,0.002,,,,,,,
"TB",2005,108,2005-04-18,3.75,1,1,"Quarterly",,,,821,1.32,0.002,,,,,,,
"TB",2005,108,2005-04-18,4.00,1,1,"Quarterly",4.30,0.4,3.3,896,1.23,0.001,,,,,,,
"TB",2005,108,2005-04-18,5.00,1,1,"Quarterly",4.30,0.3,2.4,,,,,,,,,,
"TB",2005,108,2005-04-18,6.00,1,1,"Quarterly",4.20,0.3,2.4,,,,,,,,,,
"TB",2005,108,2005-04-18,7.00,1,1,"Quarterly",4.20,0.3,2.4,,,,,,,,,,
"TB",2005,124,2005-05-04,0.00,1,1,"Non-chem",9.10,8.7,80.1,1677,1161.10,0.692,,,,,,,
"TB",2005,124,2005-05-04,0.25,1,1,"Non-chem",,,,1731,396.93,0.229,,,,,,,
"TB",2005,124,2005-05-04,0.50,1,1,"Non-chem",,,,1686,162.44,0.096,,,,,,,
"TB",2005,124,2005-05-04,0.75,1,1,"Non-chem",,,,1710,67.46,0.039,,,,,,,
"TB",2005,124,2005-05-04,1.00,1,1,"Non-chem",7.30,8.0,70.5,1715,30.71,0.018,,,,,,,
"TB",2005,124,2005-05-04,1.25,1,1,"Non-chem",,,,1677,12.02,0.007,,,,,,,
"TB",2005,124,2005-05-04,1.50,1,1,"Non-chem",,,,1683,6.25,0.004,,,,,,,
"TB",2005,124,2005-05-04,1.75,1,1,"Non-chem",,,,1707,2.93,0.002,,,,,,,
"TB",2005,124,2005-05-04,2.00,1,1,"Non-chem",5.10,0.5,4.2,,,,,,,,,,
"TB",2005,124,2005-05-04,3.00,1,1,"Non-chem",4.30,0.3,2.4,,,,,,,,,,
"TB",2005,124,2005-05-04,4.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2005,124,2005-05-04,5.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2005,124,2005-05-04,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2005,124,2005-05-04,6.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2005,124,2005-05-04,7.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2005,138,2005-05-18,0.00,1,1,"Chem",15.00,10.0,105.2,699,515.68,0.738,,,,,,,
"TB",2005,138,2005-05-18,0.25,1,1,"Chem",,,,748,170.46,0.228,,,,,,,
"TB",2005,138,2005-05-18,0.50,1,1,"Chem",,,,766,72.07,0.094,,,,,,,
"TB",2005,138,2005-05-18,0.75,1,1,"Chem",,,,778,29.16,0.037,,,,,,,
"TB",2005,138,2005-05-18,1.00,1,1,"Chem",9.90,8.3,77.8,821,15.49,0.019,,,,,,,
"TB",2005,138,2005-05-18,1.25,1,1,"Chem",,,,816,6.84,0.008,,,,,,,
"TB",2005,138,2005-05-18,1.50,1,1,"Chem",,,,810,3.29,0.004,,,,,,,
"TB",2005,138,2005-05-18,1.75,1,1,"Chem",,,,802,2.07,0.003,,,,,,,
"TB",2005,138,2005-05-18,2.00,1,1,"Chem",5.60,0.4,3.4,760,1.61,0.002,,,,,,,
"TB",2005,138,2005-05-18,2.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2005,138,2005-05-18,2.25,1,1,"Chem",,,,749,1.00,0.001,,,,,,,
"TB",2005,138,2005-05-18,2.50,1,1,"Chem",,,,729,0.57,0.001,,,,,,,
"TB",2005,138,2005-05-18,2.75,1,1,"Chem",,,,719,0.48,0.001,,,,,,,
"TB",2005,138,2005-05-18,3.00,1,1,"Chem",4.80,0.3,2.5,,,,,,,,,,
"TB",2005,138,2005-05-18,4.00,1,1,"Chem",4.40,0.3,2.5,,,,,,,,,,
"TB",2005,138,2005-05-18,5.00,1,1,"Chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2005,138,2005-05-18,6.00,1,1,"Chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2005,138,2005-05-18,7.00,1,1,"Chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2005,152,2005-06-01,0.00,1,1,"Non-chem",26.20,8.3,109.0,1900,1406.70,0.740,,,,,,,
"TB",2005,152,2005-06-01,0.25,1,1,"Non-chem",,,,1911,521.67,0.273,,,,,,,
"TB",2005,152,2005-06-01,0.50,1,1,"Non-chem",,,,1865,219.00,0.117,,,,,,,
"TB",2005,152,2005-06-01,0.75,1,1,"Non-chem",,,,1908,108.64,0.057,,,,,,,
"TB",2005,152,2005-06-01,1.00,1,1,"Non-chem",13.00,7.9,79.5,565,12.33,0.022,,,,,,,
"TB",2005,152,2005-06-01,1.25,1,1,"Non-chem",,,,560,6.27,0.011,,,,,,,
"TB",2005,152,2005-06-01,1.50,1,1,"Non-chem",,,,621,3.22,0.005,,,,,,,
"TB",2005,152,2005-06-01,1.75,1,1,"Non-chem",,,,1983,4.47,0.002,,,,,,,
"TB",2005,152,2005-06-01,2.00,1,1,"Non-chem",5.60,0.1,0.8,689,2.63,0.004,,,,,,,
"TB",2005,152,2005-06-01,2.25,1,1,"Non-chem",,,,646,1.43,0.002,,,,,,,
"TB",2005,152,2005-06-01,2.50,1,1,"Non-chem",,,,647,1.12,0.002,,,,,,,
"TB",2005,152,2005-06-01,2.75,1,1,"Non-chem",,,,676,1.15,0.002,,,,,,,
"TB",2005,152,2005-06-01,3.00,1,1,"Non-chem",4.50,0.2,1.6,1798,0.00,0.000,,,,,,,
"TB",2005,152,2005-06-01,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2005,152,2005-06-01,4.00,1,1,"Non-chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2005,152,2005-06-01,5.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2005,152,2005-06-01,6.00,1,1,"Non-chem",4.20,0.2,1.6,,,,,,,,,,
"TB",2005,152,2005-06-01,7.00,1,1,"Non-chem",4.30,0.2,1.6,,,,,,,,,,
"TB",2005,167,2005-06-16,0.00,1,1,"Chem",24.00,7.6,95.8,848,657.04,0.775,,,,,,,
"TB",2005,167,2005-06-16,0.25,1,1,"Chem",,,,936,249.99,0.267,,,,,,,
"TB",2005,167,2005-06-16,0.50,1,1,"Chem",,,,876,107.89,0.123,,,,,,,
"TB",2005,167,2005-06-16,0.75,1,1,"Chem",,,,848,48.45,0.057,,,,,,,
"TB",2005,167,2005-06-16,1.00,1,1,"Chem",19.10,5.0,57.3,764,20.39,0.027,,,,,,,
"TB",2005,167,2005-06-16,1.25,1,1,"Chem",,,,737,7.51,0.010,,,,,,,
"TB",2005,167,2005-06-16,1.50,1,1,"Chem",,,,759,2.26,0.003,,,,,,,
"TB",2005,167,2005-06-16,1.75,1,1,"Chem",,,,753,0.00,0.000,,,,,,,
"TB",2005,167,2005-06-16,2.00,1,1,"Chem",10.20,0.5,4.7,,,,,,,,,,
"TB",2005,167,2005-06-16,2.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2005,167,2005-06-16,3.00,1,1,"Chem",5.50,0.5,4.2,,,,,,,,,,
"TB",2005,167,2005-06-16,4.00,1,1,"Chem",4.90,0.5,4.1,,,,,,,,,,
"TB",2005,167,2005-06-16,5.00,1,1,"Chem",4.50,0.5,4.1,,,,,,,,,,
"TB",2005,167,2005-06-16,6.00,1,1,"Chem",4.40,0.5,4.1,,,,,,,,,,
"TB",2005,167,2005-06-16,7.00,1,1,"Chem",4.40,0.5,4.1,,,,,,,,,,
"TB",2005,179,2005-06-28,0.00,1,1,"Non-chem",24.80,7.1,90.9,1444,926.94,0.642,,,,,,,
"TB",2005,179,2005-06-28,0.25,1,1,"Non-chem",,,,1451,368.06,0.254,,,,,,,
"TB",2005,179,2005-06-28,0.50,1,1,"Non-chem",,,,1411,160.30,0.114,,,,,,,
"TB",2005,179,2005-06-28,0.75,1,1,"Non-chem",,,,1351,60.94,0.045,,,,,,,
"TB",2005,179,2005-06-28,1.00,1,1,"Non-chem",19.80,0.4,4.6,1516,30.11,0.020,,,,,,,
"TB",2005,179,2005-06-28,1.25,1,1,"Non-chem",,,,1481,12.29,0.008,,,,,,,
"TB",2005,179,2005-06-28,1.50,1,1,"Non-chem",,,,1571,4.98,0.003,,,,,,,
"TB",2005,179,2005-06-28,1.75,1,1,"Non-chem",,,,1534,2.25,0.001,,,,,,,
"TB",2005,179,2005-06-28,2.00,1,1,"Non-chem",10.50,0.1,1.0,1571,1.32,0.001,,,,,,,
"TB",2005,179,2005-06-28,2.25,1,1,"Non-chem",,,,1568,0.72,0.000,,,,,,,
"TB",2005,179,2005-06-28,3.00,1,1,"Non-chem",5.70,0.1,0.8,,,,,,,,,,
"TB",2005,179,2005-06-28,3.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2005,179,2005-06-28,4.00,1,1,"Non-chem",5.10,0.1,0.8,,,,,,,,,,
"TB",2005,179,2005-06-28,5.00,1,1,"Non-chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2005,179,2005-06-28,6.00,1,1,"Non-chem",4.50,0.1,0.8,,,,,,,,,,
"TB",2005,179,2005-06-28,7.00,1,1,"Non-chem",4.50,0.1,0.8,,,,,,,,,,
"TB",2005,192,2005-07-11,0.00,1,1,"Chem",28.00,7.6,103.1,1728,1109.40,0.642,,,,,,,
"TB",2005,192,2005-07-11,0.00,2,1,"Chem",,,,,,,,,,,,,
"TB",2005,192,2005-07-11,0.25,1,1,"Chem",,,,1653,523.49,0.317,,,,,,,
"TB",2005,192,2005-07-11,0.50,1,1,"Chem",,,,1721,210.88,0.123,,,,,,,
"TB",2005,192,2005-07-11,0.75,1,1,"Chem",,,,1755,86.47,0.049,,,,,,,
"TB",2005,192,2005-07-11,1.00,1,1,"Chem",22.10,1.3,15.8,1759,52.93,0.030,,,,,,,
"TB",2005,192,2005-07-11,1.25,1,1,"Chem",,,,1741,14.22,0.008,,,,,,,
"TB",2005,192,2005-07-11,1.50,1,1,"Chem",,,,1756,8.78,0.005,,,,,,,
"TB",2005,192,2005-07-11,1.75,1,1,"Chem",,,,1761,5.21,0.003,,,,,,,
"TB",2005,192,2005-07-11,2.00,1,1,"Chem",11.40,0.2,1.9,1848,3.25,0.002,,,,,,,
"TB",2005,192,2005-07-11,2.25,1,1,"Chem",,,,1751,2.89,0.002,,,,,,,
"TB",2005,192,2005-07-11,2.50,1,1,"Chem",,,,1781,1.91,0.001,,,,,,,
"TB",2005,192,2005-07-11,3.00,1,1,"Chem",7.10,0.2,1.8,,,,,,,,,,
"TB",2005,192,2005-07-11,4.00,1,1,"Chem",5.10,0.2,1.7,,,,,,,,,,
"TB",2005,192,2005-07-11,5.00,1,1,"Chem",5.00,0.2,1.7,,,,,,,,,,
"TB",2005,192,2005-07-11,6.00,1,1,"Chem",4.50,0.2,1.6,,,,,,,,,,
"TB",2005,192,2005-07-11,7.00,1,1,"Chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2005,206,2005-07-25,0.00,1,1,"Non-chem",24.10,6.3,79.6,717,435.32,0.607,,,,,,,
"TB",2005,206,2005-07-25,0.25,1,1,"Non-chem",,,,729,157.40,0.216,,,,,,,
"TB",2005,206,2005-07-25,0.50,1,1,"Non-chem",,,,764,74.87,0.098,,,,,,,
"TB",2005,206,2005-07-25,0.75,1,1,"Non-chem",,,,1023,48.38,0.047,,,,,,,
"TB",2005,206,2005-07-25,1.00,1,1,"Non-chem",23.20,0.5,6.2,979,25.54,0.026,,,,,,,
"TB",2005,206,2005-07-25,1.25,1,1,"Non-chem",,,,917,14.48,0.016,,,,,,,
"TB",2005,206,2005-07-25,1.50,1,1,"Non-chem",,,,1160,11.43,0.010,,,,,,,
"TB",2005,206,2005-07-25,1.75,1,1,"Non-chem",,,,1253,8.52,0.007,,,,,,,
"TB",2005,206,2005-07-25,2.00,1,1,"Non-chem",12.80,0.1,1.0,1546,6.96,0.005,,,,,,,
"TB",2005,206,2005-07-25,2.25,1,1,"Non-chem",,,,1578,6.16,0.004,,,,,,,
"TB",2005,206,2005-07-25,2.50,1,1,"Non-chem",,,,1277,5.54,0.004,,,,,,,
"TB",2005,206,2005-07-25,2.75,1,1,"Non-chem",,,,1497,5.43,0.004,,,,,,,
"TB",2005,206,2005-07-25,3.00,1,1,"Non-chem",7.40,0.1,0.9,1373,4.73,0.003,,,,,,,
"TB",2005,206,2005-07-25,4.00,1,1,"Non-chem",5.60,0.1,0.8,,,,,,,,,,
"TB",2005,206,2005-07-25,5.00,1,1,"Non-chem",4.90,0.1,0.8,,,,,,,,,,
"TB",2005,206,2005-07-25,5.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2005,206,2005-07-25,6.00,1,1,"Non-chem",4.60,0.1,0.8,,,,,,,,,,
"TB",2005,206,2005-07-25,7.00,1,1,"Non-chem",4.50,0.1,0.8,,,,,,,,,,
"TB",2005,220,2005-08-08,0.00,1,1,"Quarterly",27.30,6.7,89.8,1173,896.43,0.764,,,,,,,
"TB",2005,220,2005-08-08,0.25,1,1,"Quarterly",,,,1384,495.56,0.358,,,,,,,
"TB",2005,220,2005-08-08,0.50,1,1,"Quarterly",,,,1344,225.61,0.168,,,,,,,
"TB",2005,220,2005-08-08,0.75,1,1,"Quarterly",,,,1322,111.90,0.085,,,,,,,
"TB",2005,220,2005-08-08,1.00,1,1,"Quarterly",19.60,0.5,5.8,1308,57.67,0.044,,,,,,,
"TB",2005,220,2005-08-08,1.25,1,1,"Quarterly",,,,1325,27.47,0.021,,,,,,,
"TB",2005,220,2005-08-08,1.50,1,1,"Quarterly",,,,1339,14.51,0.011,,,,,,,
"TB",2005,220,2005-08-08,1.75,1,1,"Quarterly",,,,1361,10.12,0.007,,,,,,,
"TB",2005,220,2005-08-08,2.00,1,1,"Quarterly",11.60,0.1,1.0,1425,5.98,0.004,,,,,,,
"TB",2005,220,2005-08-08,2.00,2,1,"Quarterly",,,,,,,,,,,,,
"TB",2005,220,2005-08-08,2.25,1,1,"Quarterly",,,,1450,4.23,0.003,,,,,,,
"TB",2005,220,2005-08-08,2.50,1,1,"Quarterly",,,,1439,4.47,0.003,,,,,,,
"TB",2005,220,2005-08-08,2.75,1,1,"Quarterly",,,,1431,5.54,0.004,,,,,,,
"TB",2005,220,2005-08-08,3.00,1,1,"Quarterly",6.80,0.1,0.9,1424,5.48,0.004,,,,,,,
"TB",2005,220,2005-08-08,3.25,1,1,"Quarterly",,,,1402,4.43,0.003,,,,,,,
"TB",2005,220,2005-08-08,3.50,1,1,"Quarterly",,,,1389,4.30,0.003,,,,,,,
"TB",2005,220,2005-08-08,3.75,1,1,"Quarterly",,,,1357,5.08,0.004,,,,,,,
"TB",2005,220,2005-08-08,4.00,1,1,"Quarterly",5.50,0.1,0.8,1410,4.36,0.003,,,,,,,
"TB",2005,220,2005-08-08,4.25,1,1,"Quarterly",,,,1398,4.42,0.003,,,,,,,
"TB",2005,220,2005-08-08,4.50,1,1,"Quarterly",,,,1363,3.63,0.003,,,,,,,
"TB",2005,220,2005-08-08,4.75,1,1,"Quarterly",,,,1338,3.31,0.002,,,,,,,
"TB",2005,220,2005-08-08,5.00,1,1,"Quarterly",4.80,0.1,0.8,1304,3.44,0.003,,,,,,,
"TB",2005,220,2005-08-08,5.25,1,1,"Quarterly",,,,1323,3.79,0.003,,,,,,,
"TB",2005,220,2005-08-08,5.50,1,1,"Quarterly",,,,1327,3.37,0.003,,,,,,,
"TB",2005,220,2005-08-08,5.75,1,1,"Quarterly",,,,1329,3.08,0.002,,,,,,,
"TB",2005,220,2005-08-08,6.00,1,1,"Quarterly",4.60,0.1,0.8,1370,4.61,0.003,,,,,,,
"TB",2005,220,2005-08-08,6.25,1,1,"Quarterly",,,,1424,3.57,0.003,,,,,,,
"TB",2005,220,2005-08-08,6.50,1,1,"Quarterly",,,,1421,2.88,0.002,,,,,,,
"TB",2005,220,2005-08-08,6.75,1,1,"Quarterly",,,,1419,3.12,0.002,,,,,,,
"TB",2005,220,2005-08-08,7.00,1,1,"Quarterly",4.50,0.1,0.8,1452,3.76,0.003,,,,,,,
"TB",2005,234,2005-08-22,0.00,1,1,"Non-chem",21.20,6.5,77.7,1516,1232.00,0.813,,,,,,,
"TB",2005,234,2005-08-22,0.00,2,1,"Non-chem",,,,,,,,,,,,,
"TB",2005,234,2005-08-22,0.25,1,1,"Non-chem",,,,1495,441.20,0.295,,,,,,,
"TB",2005,234,2005-08-22,0.50,1,1,"Non-chem",,,,1538,198.40,0.129,,,,,,,
"TB",2005,234,2005-08-22,0.75,1,1,"Non-chem",,,,1534,96.30,0.063,,,,,,,
