sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2005-06-07,2005,6,158,1.00,15.667,
2005-06-07,2005,6,158,1.50,9.877,
2005-06-07,2005,6,158,2.00,6.807,
2005-06-07,2005,6,158,2.50,4.874,
2005-06-07,2005,6,158,3.00,4.534,
2005-06-07,2005,6,158,4.00,4.068,
2005-06-07,2005,6,158,5.00,3.742,
2005-06-07,2005,6,158,6.00,,"D"
2005-06-07,2005,6,158,7.00,3.929,
2005-06-08,2005,6,159,0.00,,"D"
2005-06-08,2005,6,159,1.00,,"D"
2005-06-08,2005,6,159,1.50,,"D"
2005-06-08,2005,6,159,2.00,,"D"
2005-06-08,2005,6,159,2.50,,"D"
2005-06-08,2005,6,159,3.00,,"D"
2005-06-08,2005,6,159,4.00,,"D"
2005-06-08,2005,6,159,5.00,,"D"
2005-06-08,2005,6,159,6.00,,"D"
2005-06-08,2005,6,159,7.00,,"D"
2005-06-09,2005,6,160,0.00,23.902,
2005-06-09,2005,6,160,1.00,16.246,
2005-06-09,2005,6,160,1.50,10.226,
2005-06-09,2005,6,160,2.00,6.984,
2005-06-09,2005,6,160,2.50,4.948,
2005-06-09,2005,6,160,3.00,4.570,
2005-06-09,2005,6,160,4.00,4.090,
2005-06-09,2005,6,160,5.00,3.745,
2005-06-09,2005,6,160,6.00,,"D"
2005-06-09,2005,6,160,7.00,3.931,
2005-06-10,2005,6,161,0.00,,"D"
2005-06-10,2005,6,161,1.00,,"D"
2005-06-10,2005,6,161,1.50,,"D"
2005-06-10,2005,6,161,2.00,,"D"
2005-06-10,2005,6,161,2.50,,"D"
2005-06-10,2005,6,161,3.00,,"D"
2005-06-10,2005,6,161,4.00,,"D"
2005-06-10,2005,6,161,5.00,,"D"
2005-06-10,2005,6,161,6.00,,"D"
2005-06-10,2005,6,161,7.00,,"D"
2005-06-11,2005,6,162,0.00,,"D"
2005-06-11,2005,6,162,1.00,,"D"
2005-06-11,2005,6,162,1.50,,"D"
2005-06-11,2005,6,162,2.00,,"D"
2005-06-11,2005,6,162,2.50,,"D"
2005-06-11,2005,6,162,3.00,,"D"
2005-06-11,2005,6,162,4.00,,"D"
2005-06-11,2005,6,162,5.00,,"D"
2005-06-11,2005,6,162,6.00,,"D"
2005-06-11,2005,6,162,7.00,,"D"
2005-06-12,2005,6,163,0.00,25.352,
2005-06-12,2005,6,163,1.00,17.785,
2005-06-12,2005,6,163,1.50,11.441,
2005-06-12,2005,6,163,2.00,7.630,
2005-06-12,2005,6,163,2.50,5.253,
2005-06-12,2005,6,163,3.00,4.691,
2005-06-12,2005,6,163,4.00,4.123,
2005-06-12,2005,6,163,5.00,3.767,
2005-06-12,2005,6,163,6.00,,"D"
2005-06-12,2005,6,163,7.00,3.923,
2005-06-13,2005,6,164,0.00,,"C"
2005-06-13,2005,6,164,1.00,18.088,
2005-06-13,2005,6,164,1.50,11.674,
2005-06-13,2005,6,164,2.00,7.771,
2005-06-13,2005,6,164,2.50,5.300,
2005-06-13,2005,6,164,3.00,4.707,
2005-06-13,2005,6,164,4.00,4.130,
2005-06-13,2005,6,164,5.00,3.765,
2005-06-13,2005,6,164,6.00,,"D"
2005-06-13,2005,6,164,7.00,3.929,
2005-06-14,2005,6,165,0.00,23.200,
2005-06-14,2005,6,165,1.00,,"D"
2005-06-14,2005,6,165,1.50,11.997,
2005-06-14,2005,6,165,2.00,7.925,
2005-06-14,2005,6,165,2.50,5.385,
2005-06-14,2005,6,165,3.00,4.744,
2005-06-14,2005,6,165,4.00,4.142,
2005-06-14,2005,6,165,5.00,3.766,
2005-06-14,2005,6,165,6.00,,"D"
2005-06-14,2005,6,165,7.00,3.931,
2005-06-15,2005,6,166,0.00,,"C"
2005-06-15,2005,6,166,1.00,18.676,
2005-06-15,2005,6,166,1.50,12.226,
2005-06-15,2005,6,166,2.00,8.096,
2005-06-15,2005,6,166,2.50,5.470,
2005-06-15,2005,6,166,3.00,4.775,
2005-06-15,2005,6,166,4.00,4.149,
2005-06-15,2005,6,166,5.00,3.771,
2005-06-15,2005,6,166,6.00,,"D"
2005-06-15,2005,6,166,7.00,,"D"
2005-06-16,2005,6,167,0.00,,"C"
2005-06-16,2005,6,167,1.00,18.636,
2005-06-16,2005,6,167,1.50,12.443,
2005-06-16,2005,6,167,2.00,8.226,
2005-06-16,2005,6,167,2.50,5.521,
2005-06-16,2005,6,167,3.00,4.811,
2005-06-16,2005,6,167,4.00,4.158,
2005-06-16,2005,6,167,5.00,3.776,
2005-06-16,2005,6,167,6.00,3.901,
2005-06-16,2005,6,167,7.00,3.926,
2005-06-17,2005,6,168,0.00,,"D"
2005-06-17,2005,6,168,1.00,,"D"
2005-06-17,2005,6,168,1.50,,"D"
2005-06-17,2005,6,168,2.00,,"D"
2005-06-17,2005,6,168,2.50,,"D"
2005-06-17,2005,6,168,3.00,,"D"
2005-06-17,2005,6,168,4.00,,"D"
2005-06-17,2005,6,168,5.00,,"D"
2005-06-17,2005,6,168,6.00,,"D"
2005-06-17,2005,6,168,7.00,3.938,
2005-06-18,2005,6,169,0.00,24.414,
2005-06-18,2005,6,169,1.00,18.446,
2005-06-18,2005,6,169,1.50,11.989,
2005-06-18,2005,6,169,2.00,8.397,
2005-06-18,2005,6,169,2.50,5.593,
2005-06-18,2005,6,169,3.00,4.836,
2005-06-18,2005,6,169,4.00,4.169,
2005-06-18,2005,6,169,5.00,,"D"
2005-06-18,2005,6,169,6.00,,"D"
2005-06-18,2005,6,169,7.00,4.057,
2005-06-19,2005,6,170,0.00,,"D"
2005-06-19,2005,6,170,1.00,17.795,
2005-06-19,2005,6,170,1.50,12.971,
2005-06-19,2005,6,170,2.00,8.541,
2005-06-19,2005,6,170,2.50,5.657,
2005-06-19,2005,6,170,3.00,4.869,
2005-06-19,2005,6,170,4.00,4.178,
2005-06-19,2005,6,170,5.00,3.796,
2005-06-19,2005,6,170,6.00,3.920,
2005-06-19,2005,6,170,7.00,3.942,
2005-06-20,2005,6,171,0.00,,"D"
2005-06-20,2005,6,171,1.00,18.702,
2005-06-20,2005,6,171,1.50,12.986,
2005-06-20,2005,6,171,2.00,8.581,
2005-06-20,2005,6,171,2.50,5.671,
2005-06-20,2005,6,171,3.00,,"D"
2005-06-20,2005,6,171,4.00,4.175,
2005-06-20,2005,6,171,5.00,,"D"
2005-06-20,2005,6,171,6.00,,"D"
2005-06-20,2005,6,171,7.00,3.943,
2005-06-21,2005,6,172,0.00,25.153,
2005-06-21,2005,6,172,1.00,18.026,
2005-06-21,2005,6,172,1.50,12.332,
2005-06-21,2005,6,172,2.00,8.754,
2005-06-21,2005,6,172,2.50,5.740,
2005-06-21,2005,6,172,3.00,4.900,
2005-06-21,2005,6,172,4.00,4.183,
2005-06-21,2005,6,172,5.00,,"D"
2005-06-21,2005,6,172,6.00,,"D"
2005-06-21,2005,6,172,7.00,3.940,
2005-06-22,2005,6,173,0.00,,"D"
2005-06-22,2005,6,173,1.00,,"D"
2005-06-22,2005,6,173,1.50,,"D"
2005-06-22,2005,6,173,2.00,,"D"
2005-06-22,2005,6,173,2.50,,"D"
2005-06-22,2005,6,173,3.00,,"D"
2005-06-22,2005,6,173,4.00,,"D"
2005-06-22,2005,6,173,5.00,,"D"
2005-06-22,2005,6,173,6.00,,"D"
2005-06-22,2005,6,173,7.00,,"D"
2005-06-23,2005,6,174,0.00,25.018,
2005-06-23,2005,6,174,1.00,18.545,
2005-06-23,2005,6,174,1.50,12.524,
2005-06-23,2005,6,174,2.00,8.875,
2005-06-23,2005,6,174,2.50,,"D"
2005-06-23,2005,6,174,3.00,4.947,
2005-06-23,2005,6,174,4.00,4.200,
2005-06-23,2005,6,174,5.00,3.800,
2005-06-23,2005,6,174,6.00,,"D"
2005-06-23,2005,6,174,7.00,3.936,
2005-06-24,2005,6,175,0.00,24.635,"H"
2005-06-24,2005,6,175,1.00,18.753,"H"
2005-06-24,2005,6,175,1.50,12.661,"H"
2005-06-24,2005,6,175,2.00,,"D"
2005-06-24,2005,6,175,2.50,,"D"
2005-06-24,2005,6,175,3.00,,"D"
2005-06-24,2005,6,175,4.00,4.211,"H"
2005-06-24,2005,6,175,5.00,,"D"
2005-06-24,2005,6,175,6.00,,"D"
2005-06-24,2005,6,175,7.00,,"D"
2005-06-25,2005,6,176,0.00,,"D"
2005-06-25,2005,6,176,1.00,,"D"
2005-06-25,2005,6,176,1.50,,"D"
2005-06-25,2005,6,176,2.00,,"D"
2005-06-25,2005,6,176,2.50,,"D"
2005-06-25,2005,6,176,3.00,,"D"
2005-06-25,2005,6,176,4.00,,"D"
2005-06-25,2005,6,176,5.00,,"D"
2005-06-25,2005,6,176,6.00,,"D"
2005-06-25,2005,6,176,7.00,,"D"
2005-06-26,2005,6,177,0.00,,"D"
2005-06-26,2005,6,177,1.00,,"D"
2005-06-26,2005,6,177,1.50,,"D"
2005-06-26,2005,6,177,2.00,,"D"
2005-06-26,2005,6,177,2.50,,"D"
2005-06-26,2005,6,177,3.00,,"D"
2005-06-26,2005,6,177,4.00,,"D"
2005-06-26,2005,6,177,5.00,,"D"
2005-06-26,2005,6,177,6.00,,"D"
2005-06-26,2005,6,177,7.00,,"D"
2005-06-27,2005,6,178,0.00,26.403,
2005-06-27,2005,6,178,1.00,20.117,
2005-06-27,2005,6,178,1.50,13.778,
2005-06-27,2005,6,178,2.00,8.504,
2005-06-27,2005,6,178,2.50,6.053,
2005-06-27,2005,6,178,3.00,5.064,
2005-06-27,2005,6,178,4.00,4.241,
2005-06-27,2005,6,178,5.00,3.800,
2005-06-27,2005,6,178,6.00,3.940,
2005-06-27,2005,6,178,7.00,4.100,
2005-06-28,2005,6,179,0.00,25.451,
2005-06-28,2005,6,179,1.00,19.631,
2005-06-28,2005,6,179,1.50,,"D"
2005-06-28,2005,6,179,2.00,8.665,
2005-06-28,2005,6,179,2.50,,"D"
2005-06-28,2005,6,179,3.00,,"D"
2005-06-28,2005,6,179,4.00,,"D"
2005-06-28,2005,6,179,5.00,,"D"
2005-06-28,2005,6,179,6.00,,"D"
2005-06-28,2005,6,179,7.00,,"D"
2005-06-29,2005,6,180,0.00,,"D"
2005-06-29,2005,6,180,1.00,,"D"
2005-06-29,2005,6,180,1.50,,"D"
2005-06-29,2005,6,180,2.00,,"D"
2005-06-29,2005,6,180,2.50,,"D"
2005-06-29,2005,6,180,3.00,,"D"
2005-06-29,2005,6,180,4.00,,"D"
2005-06-29,2005,6,180,5.00,,"D"
2005-06-29,2005,6,180,6.00,,"D"
2005-06-29,2005,6,180,7.00,,"D"
2005-06-30,2005,6,181,0.00,23.775,
2005-06-30,2005,6,181,1.00,20.736,
2005-06-30,2005,6,181,1.50,14.493,
2005-06-30,2005,6,181,2.00,9.762,
2005-06-30,2005,6,181,2.50,6.339,
2005-06-30,2005,6,181,3.00,5.220,
2005-06-30,2005,6,181,4.00,4.278,
2005-06-30,2005,6,181,5.00,3.801,
2005-06-30,2005,6,181,6.00,3.954,
2005-06-30,2005,6,181,7.00,3.920,
2005-07-01,2005,7,182,0.00,,"D"
2005-07-01,2005,7,182,1.00,20.315,
2005-07-01,2005,7,182,1.50,14.601,
2005-07-01,2005,7,182,2.00,9.859,
2005-07-01,2005,7,182,2.50,6.405,
2005-07-01,2005,7,182,3.00,5.257,
2005-07-01,2005,7,182,4.00,4.291,
2005-07-01,2005,7,182,5.00,3.802,
2005-07-01,2005,7,182,6.00,3.956,
2005-07-01,2005,7,182,7.00,3.919,
2005-07-02,2005,7,183,0.00,,"D"
2005-07-02,2005,7,183,1.00,,"D"
2005-07-02,2005,7,183,1.50,,"D"
2005-07-02,2005,7,183,2.00,,"D"
2005-07-02,2005,7,183,2.50,,"D"
2005-07-02,2005,7,183,3.00,,"D"
2005-07-02,2005,7,183,4.00,,"D"
2005-07-02,2005,7,183,5.00,,"D"
2005-07-02,2005,7,183,6.00,,"D"
2005-07-02,2005,7,183,7.00,,"D"
2005-07-03,2005,7,184,0.00,,"D"
2005-07-03,2005,7,184,1.00,,"D"
2005-07-03,2005,7,184,1.50,,"D"
2005-07-03,2005,7,184,2.00,,"D"
2005-07-03,2005,7,184,2.50,,"D"
2005-07-03,2005,7,184,3.00,,"D"
2005-07-03,2005,7,184,4.00,,"D"
2005-07-03,2005,7,184,5.00,,"D"
2005-07-03,2005,7,184,6.00,,"D"
2005-07-03,2005,7,184,7.00,,"D"
2005-07-04,2005,7,185,0.00,,"D"
2005-07-04,2005,7,185,1.00,,"D"
2005-07-04,2005,7,185,1.50,,"D"
2005-07-04,2005,7,185,2.00,,"D"
2005-07-04,2005,7,185,2.50,,"D"
2005-07-04,2005,7,185,3.00,,"D"
2005-07-04,2005,7,185,4.00,,"D"
2005-07-04,2005,7,185,5.00,,"D"
2005-07-04,2005,7,185,6.00,,"D"
2005-07-04,2005,7,185,7.00,,"D"
2005-07-05,2005,7,186,0.00,,"D"
2005-07-05,2005,7,186,1.00,,"D"
2005-07-05,2005,7,186,1.50,,"D"
2005-07-05,2005,7,186,2.00,,"D"
2005-07-05,2005,7,186,2.50,,"D"
2005-07-05,2005,7,186,3.00,,"D"
2005-07-05,2005,7,186,4.00,,"D"
2005-07-05,2005,7,186,5.00,,"D"
2005-07-05,2005,7,186,6.00,,"D"
2005-07-05,2005,7,186,7.00,,"D"
2005-07-06,2005,7,187,0.00,,"D"
2005-07-06,2005,7,187,1.00,,"D"
2005-07-06,2005,7,187,1.50,,"D"
2005-07-06,2005,7,187,2.00,,"D"
2005-07-06,2005,7,187,2.50,,"D"
2005-07-06,2005,7,187,3.00,,"D"
2005-07-06,2005,7,187,4.00,,"D"
2005-07-06,2005,7,187,5.00,,"D"
2005-07-06,2005,7,187,6.00,,"D"
2005-07-06,2005,7,187,7.00,,"D"
2005-07-07,2005,7,188,0.00,,"D"
2005-07-07,2005,7,188,1.00,,"D"
2005-07-07,2005,7,188,1.50,,"D"
2005-07-07,2005,7,188,2.00,,"D"
2005-07-07,2005,7,188,2.50,,"D"
2005-07-07,2005,7,188,3.00,,"D"
2005-07-07,2005,7,188,4.00,,"D"
2005-07-07,2005,7,188,5.00,,"D"
2005-07-07,2005,7,188,6.00,,"D"
2005-07-07,2005,7,188,7.00,,"D"
2005-07-08,2005,7,189,0.00,,"D"
2005-07-08,2005,7,189,1.00,,"D"
2005-07-08,2005,7,189,1.50,,"D"
2005-07-08,2005,7,189,2.00,,"D"
2005-07-08,2005,7,189,2.50,,"D"
2005-07-08,2005,7,189,3.00,,"D"
2005-07-08,2005,7,189,4.00,,"D"
2005-07-08,2005,7,189,5.00,,"D"
2005-07-08,2005,7,189,6.00,,"D"
2005-07-08,2005,7,189,7.00,,"D"
2005-07-09,2005,7,190,0.00,,"D"
2005-07-09,2005,7,190,1.00,,"D"
2005-07-09,2005,7,190,1.50,,"D"
2005-07-09,2005,7,190,2.00,,"D"
2005-07-09,2005,7,190,2.50,,"D"
2005-07-09,2005,7,190,3.00,,"D"
2005-07-09,2005,7,190,4.00,,"D"
2005-07-09,2005,7,190,5.00,,"D"
2005-07-09,2005,7,190,6.00,,"D"
2005-07-09,2005,7,190,7.00,,"D"
2005-07-10,2005,7,191,0.00,,"D"
2005-07-10,2005,7,191,1.00,,"D"
2005-07-10,2005,7,191,1.50,,"D"
2005-07-10,2005,7,191,2.00,,"D"
2005-07-10,2005,7,191,2.50,,"D"
2005-07-10,2005,7,191,3.00,,"D"
2005-07-10,2005,7,191,4.00,,"D"
2005-07-10,2005,7,191,5.00,,"D"
2005-07-10,2005,7,191,6.00,,"D"
2005-07-10,2005,7,191,7.00,,"D"
2005-07-11,2005,7,192,0.00,,"D"
2005-07-11,2005,7,192,1.00,,"D"
2005-07-11,2005,7,192,1.50,,"D"
2005-07-11,2005,7,192,2.00,,"D"
2005-07-11,2005,7,192,2.50,,"D"
2005-07-11,2005,7,192,3.00,,"D"
2005-07-11,2005,7,192,4.00,,"D"
2005-07-11,2005,7,192,5.00,,"D"
2005-07-11,2005,7,192,6.00,,"D"
2005-07-11,2005,7,192,7.00,,"D"
2005-07-12,2005,7,193,0.00,,"D"
2005-07-12,2005,7,193,1.00,,"D"
2005-07-12,2005,7,193,1.50,,"D"
2005-07-12,2005,7,193,2.00,,"D"
2005-07-12,2005,7,193,2.50,,"D"
2005-07-12,2005,7,193,3.00,,"D"
2005-07-12,2005,7,193,4.00,,"D"
2005-07-12,2005,7,193,5.00,,"D"
2005-07-12,2005,7,193,6.00,,"D"
2005-07-12,2005,7,193,7.00,,"D"
2005-07-13,2005,7,194,0.00,,"D"
2005-07-13,2005,7,194,1.00,,"D"
2005-07-13,2005,7,194,1.50,,"D"
2005-07-13,2005,7,194,2.00,,"D"
2005-07-13,2005,7,194,2.50,,"D"
2005-07-13,2005,7,194,3.00,,"D"
2005-07-13,2005,7,194,4.00,,"D"
2005-07-13,2005,7,194,5.00,,"D"
2005-07-13,2005,7,194,6.00,,"D"
2005-07-13,2005,7,194,7.00,,"D"
2005-07-14,2005,7,195,0.00,,"D"
2005-07-14,2005,7,195,1.00,,"D"
2005-07-14,2005,7,195,1.50,,"D"
2005-07-14,2005,7,195,2.00,,"D"
2005-07-14,2005,7,195,2.50,,"D"
2005-07-14,2005,7,195,3.00,,"D"
2005-07-14,2005,7,195,4.00,,"D"
2005-07-14,2005,7,195,5.00,,"D"
2005-07-14,2005,7,195,6.00,,"D"
2005-07-14,2005,7,195,7.00,,"D"
2005-07-15,2005,7,196,0.00,,"D"
2005-07-15,2005,7,196,1.00,,"D"
2005-07-15,2005,7,196,1.50,,"D"
2005-07-15,2005,7,196,2.00,,"D"
2005-07-15,2005,7,196,2.50,,"D"
2005-07-15,2005,7,196,3.00,,"D"
2005-07-15,2005,7,196,4.00,,"D"
2005-07-15,2005,7,196,5.00,,"D"
2005-07-15,2005,7,196,6.00,,"D"
2005-07-15,2005,7,196,7.00,,"D"
2005-07-16,2005,7,197,0.00,,"D"
2005-07-16,2005,7,197,1.00,,"D"
2005-07-16,2005,7,197,1.50,,"D"
2005-07-16,2005,7,197,2.00,,"D"
2005-07-16,2005,7,197,2.50,,"D"
2005-07-16,2005,7,197,3.00,,"D"
2005-07-16,2005,7,197,4.00,,"D"
2005-07-16,2005,7,197,5.00,,"D"
2005-07-16,2005,7,197,6.00,,"D"
2005-07-16,2005,7,197,7.00,,"D"
2005-07-17,2005,7,198,0.00,,"D"
2005-07-17,2005,7,198,1.00,,"D"
2005-07-17,2005,7,198,1.50,,"D"
2005-07-17,2005,7,198,2.00,,"D"
2005-07-17,2005,7,198,2.50,,"D"
2005-07-17,2005,7,198,3.00,,"D"
2005-07-17,2005,7,198,4.00,,"D"
2005-07-17,2005,7,198,5.00,,"D"
2005-07-17,2005,7,198,6.00,,"D"
2005-07-17,2005,7,198,7.00,,"D"
2005-07-18,2005,7,199,0.00,,"D"
2005-07-18,2005,7,199,1.00,,"D"
2005-07-18,2005,7,199,1.50,,"D"
2005-07-18,2005,7,199,2.00,,"D"
2005-07-18,2005,7,199,2.50,,"D"
2005-07-18,2005,7,199,3.00,,"D"
2005-07-18,2005,7,199,4.00,,"D"
2005-07-18,2005,7,199,5.00,,"D"
2005-07-18,2005,7,199,6.00,,"D"
2005-07-18,2005,7,199,7.00,,"D"
2005-07-19,2005,7,200,0.00,,"D"
2005-07-19,2005,7,200,1.00,,"D"
2005-07-19,2005,7,200,1.50,,"D"
2005-07-19,2005,7,200,2.00,,"D"
2005-07-19,2005,7,200,2.50,,"D"
2005-07-19,2005,7,200,3.00,,"D"
2005-07-19,2005,7,200,4.00,,"D"
2005-07-19,2005,7,200,5.00,,"D"
2005-07-19,2005,7,200,6.00,,"D"
2005-07-19,2005,7,200,7.00,,"D"
2005-07-20,2005,7,201,0.00,,"D"
2005-07-20,2005,7,201,1.00,,"D"
2005-07-20,2005,7,201,1.50,,"D"
2005-07-20,2005,7,201,2.00,,"D"
2005-07-20,2005,7,201,2.50,,"D"
2005-07-20,2005,7,201,3.00,,"D"
2005-07-20,2005,7,201,4.00,,"D"
2005-07-20,2005,7,201,5.00,,"D"
2005-07-20,2005,7,201,6.00,,"D"
2005-07-20,2005,7,201,7.00,,"D"
2005-07-21,2005,7,202,0.00,,"D"
2005-07-21,2005,7,202,1.00,,"D"
2005-07-21,2005,7,202,1.50,,"D"
2005-07-21,2005,7,202,2.00,,"D"
2005-07-21,2005,7,202,2.50,,"D"
2005-07-21,2005,7,202,3.00,,"D"
2005-07-21,2005,7,202,4.00,,"D"
2005-07-21,2005,7,202,5.00,,"D"
2005-07-21,2005,7,202,6.00,,"D"
2005-07-21,2005,7,202,7.00,,"D"
2005-07-22,2005,7,203,0.00,,"D"
2005-07-22,2005,7,203,1.00,,"D"
2005-07-22,2005,7,203,1.50,,"D"
2005-07-22,2005,7,203,2.00,,"D"
2005-07-22,2005,7,203,2.50,,"D"
2005-07-22,2005,7,203,3.00,,"D"
2005-07-22,2005,7,203,4.00,,"D"
2005-07-22,2005,7,203,5.00,,"D"
2005-07-22,2005,7,203,6.00,,"D"
2005-07-22,2005,7,203,7.00,,"D"
2005-07-23,2005,7,204,0.00,,"D"
2005-07-23,2005,7,204,1.00,,"D"
2005-07-23,2005,7,204,1.50,,"D"
2005-07-23,2005,7,204,2.00,,"D"
2005-07-23,2005,7,204,2.50,,"D"
2005-07-23,2005,7,204,3.00,,"D"
2005-07-23,2005,7,204,4.00,,"D"
2005-07-23,2005,7,204,5.00,,"D"
2005-07-23,2005,7,204,6.00,,"D"
2005-07-23,2005,7,204,7.00,,"D"
2005-07-24,2005,7,205,0.00,,"D"
2005-07-24,2005,7,205,1.00,,"D"
2005-07-24,2005,7,205,1.50,,"D"
2005-07-24,2005,7,205,2.00,,"D"
2005-07-24,2005,7,205,2.50,,"D"
2005-07-24,2005,7,205,3.00,,"D"
2005-07-24,2005,7,205,4.00,,"D"
2005-07-24,2005,7,205,5.00,,"D"
2005-07-24,2005,7,205,6.00,,"D"
2005-07-24,2005,7,205,7.00,,"D"
2005-07-25,2005,7,206,0.00,,"D"
2005-07-25,2005,7,206,1.00,,"D"
2005-07-25,2005,7,206,1.50,,"D"
2005-07-25,2005,7,206,2.00,,"D"
2005-07-25,2005,7,206,2.50,,"D"
2005-07-25,2005,7,206,3.00,,"D"
2005-07-25,2005,7,206,4.00,,"D"
2005-07-25,2005,7,206,5.00,,"D"
2005-07-25,2005,7,206,6.00,,"D"
2005-07-25,2005,7,206,7.00,,"D"
2005-07-26,2005,7,207,0.00,,"D"
2005-07-26,2005,7,207,1.00,,"D"
2005-07-26,2005,7,207,1.50,,"D"
2005-07-26,2005,7,207,2.00,,"D"
2005-07-26,2005,7,207,2.50,,"D"
2005-07-26,2005,7,207,3.00,,"D"
2005-07-26,2005,7,207,4.00,,"D"
2005-07-26,2005,7,207,5.00,,"D"
2005-07-26,2005,7,207,6.00,,"D"
2005-07-26,2005,7,207,7.00,,"D"
2005-07-27,2005,7,208,0.00,,"D"
2005-07-27,2005,7,208,1.00,,"D"
2005-07-27,2005,7,208,1.50,,"D"
2005-07-27,2005,7,208,2.00,,"D"
2005-07-27,2005,7,208,2.50,,"D"
2005-07-27,2005,7,208,3.00,,"D"
2005-07-27,2005,7,208,4.00,,"D"
2005-07-27,2005,7,208,5.00,,"D"
2005-07-27,2005,7,208,6.00,,"D"
2005-07-27,2005,7,208,7.00,,"D"
2005-07-28,2005,7,209,0.00,,"D"
2005-07-28,2005,7,209,1.00,,"D"
2005-07-28,2005,7,209,1.50,,"D"
2005-07-28,2005,7,209,2.00,,"D"
2005-07-28,2005,7,209,2.50,,"D"
2005-07-28,2005,7,209,3.00,,"D"
2005-07-28,2005,7,209,4.00,,"D"
2005-07-28,2005,7,209,5.00,,"D"
2005-07-28,2005,7,209,6.00,,"D"
2005-07-28,2005,7,209,7.00,,"D"
2005-07-29,2005,7,210,0.00,,"D"
2005-07-29,2005,7,210,1.00,,"D"
2005-07-29,2005,7,210,1.50,,"D"
2005-07-29,2005,7,210,2.00,,"D"
2005-07-29,2005,7,210,2.50,,"D"
2005-07-29,2005,7,210,3.00,,"D"
2005-07-29,2005,7,210,4.00,,"D"
2005-07-29,2005,7,210,5.00,,"D"
2005-07-29,2005,7,210,6.00,,"D"
2005-07-29,2005,7,210,7.00,,"D"
2005-07-30,2005,7,211,0.00,,"D"
2005-07-30,2005,7,211,1.00,,"D"
2005-07-30,2005,7,211,1.50,,"D"
2005-07-30,2005,7,211,2.00,,"D"
2005-07-30,2005,7,211,2.50,,"D"
2005-07-30,2005,7,211,3.00,,"D"
2005-07-30,2005,7,211,4.00,,"D"
2005-07-30,2005,7,211,5.00,,"D"
2005-07-30,2005,7,211,6.00,,"D"
2005-07-30,2005,7,211,7.00,,"D"
2005-07-31,2005,7,212,0.00,,"D"
2005-07-31,2005,7,212,1.00,,"D"
2005-07-31,2005,7,212,1.50,,"D"
2005-07-31,2005,7,212,2.00,,"D"
2005-07-31,2005,7,212,2.50,,"D"
2005-07-31,2005,7,212,3.00,,"D"
2005-07-31,2005,7,212,4.00,,"D"
2005-07-31,2005,7,212,5.00,,"D"
2005-07-31,2005,7,212,6.00,,"D"
2005-07-31,2005,7,212,7.00,,"D"
2005-08-01,2005,8,213,0.00,,"D"
2005-08-01,2005,8,213,1.00,,"D"
2005-08-01,2005,8,213,1.50,,"D"
2005-08-01,2005,8,213,2.00,,"D"
2005-08-01,2005,8,213,2.50,,"D"
2005-08-01,2005,8,213,3.00,,"D"
2005-08-01,2005,8,213,4.00,,"D"
2005-08-01,2005,8,213,5.00,,"D"
2005-08-01,2005,8,213,6.00,,"D"
2005-08-01,2005,8,213,7.00,,"D"
2005-08-02,2005,8,214,0.00,,"D"
2005-08-02,2005,8,214,1.00,,"D"
2005-08-02,2005,8,214,1.50,,"D"
2005-08-02,2005,8,214,2.00,,"D"
2005-08-02,2005,8,214,2.50,,"D"
2005-08-02,2005,8,214,3.00,,"D"
2005-08-02,2005,8,214,4.00,,"D"
2005-08-02,2005,8,214,5.00,,"D"
2005-08-02,2005,8,214,6.00,,"D"
2005-08-02,2005,8,214,7.00,,"D"
2005-08-03,2005,8,215,0.00,28.020,"A19"
2005-08-03,2005,8,215,1.00,22.074,"A19"
2005-08-03,2005,8,215,2.00,13.100,"A19"
2005-08-03,2005,8,215,3.00,7.023,"A19"
2005-08-03,2005,8,215,4.00,4.960,"A19"
2005-08-03,2005,8,215,4.50,4.532,"A19"
2005-08-03,2005,8,215,5.00,4.371,"A19"
2005-08-03,2005,8,215,5.50,4.282,"A19"
2005-08-03,2005,8,215,6.00,,"C"
2005-08-03,2005,8,215,6.50,4.211,"A19"
2005-08-03,2005,8,215,7.00,4.181,"A19"
2005-08-04,2005,8,216,0.00,26.787,
2005-08-04,2005,8,216,1.00,22.440,
2005-08-04,2005,8,216,2.00,13.314,
2005-08-04,2005,8,216,3.00,7.108,
2005-08-04,2005,8,216,4.00,4.993,
2005-08-04,2005,8,216,4.50,4.545,
2005-08-04,2005,8,216,5.00,4.376,
2005-08-04,2005,8,216,5.50,4.291,
2005-08-04,2005,8,216,6.00,4.236,
2005-08-04,2005,8,216,6.50,4.230,
2005-08-04,2005,8,216,7.00,4.183,
2005-08-05,2005,8,217,0.00,26.051,
2005-08-05,2005,8,217,1.00,22.803,
2005-08-05,2005,8,217,2.00,13.259,
2005-08-05,2005,8,217,3.00,7.136,
2005-08-05,2005,8,217,4.00,5.009,
2005-08-05,2005,8,217,4.50,4.553,
2005-08-05,2005,8,217,5.00,4.382,
2005-08-05,2005,8,217,5.50,4.291,
2005-08-05,2005,8,217,6.00,,"C"
2005-08-05,2005,8,217,6.50,4.242,
2005-08-05,2005,8,217,7.00,4.186,
2005-08-06,2005,8,218,0.00,25.416,
2005-08-06,2005,8,218,1.00,22.770,
2005-08-06,2005,8,218,2.00,13.201,
