YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-03-26,8:00,73.5,104.1,389,1374,258,0,8,684,0,15,64,0,8,219,10,529,16,69,10,219,10,529,16,69,10,-9900,99,-9900,99,-9900,99,0.5,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,9:00,63.8,116.3,606,1374,446,0,8,793,0,15,96,0,8,405,10,698,16,97,10,405,10,698,16,97,10,-9900,99,-9900,99,-9900,99,0.5,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,10:00,55.1,130.6,786,1374,569,0,8,754,0,15,138,0,8,569,10,788,16,118,10,569,10,788,16,118,10,-9900,99,-9900,99,-9900,99,0.5,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,11:00,48.3,147.6,914,1374,714,0,8,878,0,15,130,0,8,689,10,837,16,132,10,689,10,837,16,132,10,-9900,99,-9900,99,-9900,99,0.5,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,12:00,44.3,167.6,983,1374,760,0,8,874,0,15,134,0,8,755,10,860,16,139,10,755,10,860,16,139,10,-9900,99,-9900,99,-9900,99,0.4,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,13:00,44.0,189.2,989,1374,735,0,8,779,0,15,175,0,8,759,10,860,16,140,10,759,10,860,16,140,10,-9900,99,-9900,99,-9900,99,0.5,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,14:00,47.4,209.6,929,1374,721,0,8,872,0,15,131,0,8,702,10,841,16,134,10,702,10,841,16,134,10,-9900,99,-9900,99,-9900,99,0.5,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,15:00,53.9,227.1,810,1374,617,0,8,892,0,15,91,0,8,590,10,796,16,121,10,590,10,796,16,121,10,-9900,99,-9900,99,-9900,99,0.5,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,16:00,62.3,241.8,638,1374,471,0,8,838,0,15,81,0,8,431,10,712,16,101,10,431,10,712,16,101,10,-9900,99,-9900,99,-9900,99,0.6,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,17:00,71.9,254.3,426,1374,295,0,8,606,0,15,107,0,8,247,10,559,16,74,10,247,10,559,16,74,10,-9900,99,-9900,99,-9900,99,0.6,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,18:00,82.1,265.5,189,1374,80,0,8,178,0,15,55,0,8,77,24,257,27,42,24,77,10,257,16,42,10,-9900,99,-9900,99,-9900,99,0.7,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,19:00,88.6,272.6,10,424,2,1,8,24,1,15,1,1,8,1,10,6,16,1,10,1,10,6,16,1,10,-9900,99,-9900,99,-9900,99,0.7,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-26,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.088,1,0.146,1,0.357,2,0.15,0
2005-03-27,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.089,1,0.146,1,0.351,2,0.15,0
2005-03-27,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.089,1,0.146,1,0.351,2,0.15,0
2005-03-27,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.146,1,0.351,2,0.15,0
2005-03-27,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.146,1,0.351,2,0.15,0
2005-03-27,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.146,1,0.351,2,0.15,0
2005-03-27,6:00,89.2,86.4,3,240,1,1,8,22,1,15,1,1,8,1,10,38,16,0,10,1,10,38,16,0,10,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,7:00,83.4,92.7,158,1373,75,0,8,300,0,15,41,0,8,77,10,475,16,22,10,77,10,475,16,22,10,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,8:00,73.2,103.9,397,1373,265,0,8,570,0,15,100,0,8,251,10,732,16,40,10,257,10,759,16,38,10,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,9:00,63.4,116.1,614,1373,398,0,8,621,0,15,120,0,8,429,10,851,16,49,10,444,10,879,16,51,10,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,10:00,54.7,130.4,792,1373,578,0,8,763,0,15,138,0,8,605,10,941,16,62,10,605,10,941,16,62,10,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,11:00,47.9,147.5,921,1373,724,0,8,782,0,15,200,0,8,298,10,209,16,158,10,723,10,974,16,69,10,-9900,99,-9900,99,-9900,99,0.5,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,12:00,43.9,167.7,990,1373,670,0,8,527,0,15,290,0,8,588,10,547,16,194,10,786,10,990,16,73,10,-9900,99,-9900,99,-9900,99,0.5,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,13:00,43.6,189.3,994,1373,400,0,8,87,0,15,337,0,8,672,10,747,16,131,10,791,10,991,16,73,10,-9900,99,-9900,99,-9900,99,0.5,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,14:00,47.1,209.9,935,1373,325,0,8,28,0,15,306,0,8,533,10,142,16,437,10,737,10,979,16,70,10,-9900,99,-9900,99,-9900,99,0.5,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,15:00,53.6,227.5,815,1373,331,0,8,89,0,15,278,0,8,278,10,200,16,160,10,627,10,950,16,63,10,-9900,99,-9900,99,-9900,99,0.5,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,16:00,62.0,242.1,643,1373,270,0,8,92,0,15,227,0,8,380,10,519,16,137,10,471,10,893,16,53,10,-9900,99,-9900,99,-9900,99,0.5,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,17:00,71.7,254.6,431,1373,135,0,8,20,0,15,129,0,8,202,10,137,16,159,10,286,10,785,16,40,10,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,18:00,81.8,265.9,194,1373,46,0,8,2,0,15,46,0,8,101,24,538,27,25,24,101,10,538,16,25,10,-9900,99,-9900,99,-9900,99,0.6,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,19:00,88.5,273.1,12,446,1,1,8,0,1,15,1,1,8,3,10,17,16,3,10,4,10,73,16,2,10,-9900,99,-9900,99,-9900,99,0.7,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-27,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.089,1,0.043,1,0.351,2,0.15,0
2005-03-28,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.043,1,0.338,2,0.15,0
2005-03-28,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.043,1,0.338,2,0.15,0
2005-03-28,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.043,1,0.338,2,0.15,0
2005-03-28,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.090,1,0.043,1,0.338,2,0.15,0
2005-03-28,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.090,1,0.043,1,0.338,2,0.15,0
2005-03-28,6:00,89.1,86.0,4,286,1,1,8,1,1,15,1,1,8,1,10,3,16,0,10,1,10,46,16,0,10,-9900,99,-9900,99,-9900,99,1.0,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,7:00,83.1,92.5,165,1372,48,0,8,6,0,15,47,0,8,42,10,21,16,39,10,81,10,486,16,23,10,-9900,99,-9900,99,-9900,99,1.0,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,8:00,72.9,103.6,404,1372,180,0,8,153,0,15,135,0,8,243,10,614,16,62,10,260,10,755,16,37,10,-9900,99,-9900,99,-9900,99,1.0,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,9:00,63.1,115.9,621,1372,326,0,8,335,0,15,174,0,8,457,10,794,16,98,10,444,10,869,16,51,10,-9900,99,-9900,99,-9900,99,1.0,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,10:00,54.3,130.2,799,1372,426,0,8,292,0,15,256,0,8,465,10,601,16,115,10,601,10,928,16,61,10,-9900,99,-9900,99,-9900,99,1.0,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,11:00,47.5,147.4,927,1372,555,0,8,387,0,15,294,0,8,452,10,350,16,215,10,716,10,958,16,68,10,-9900,99,-9900,99,-9900,99,1.0,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,12:00,43.5,167.7,995,1372,522,0,8,218,0,15,364,0,8,657,10,637,16,196,10,777,10,972,16,72,10,-9900,99,-9900,99,-9900,99,1.0,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,13:00,43.2,189.5,1000,1372,478,0,8,173,0,15,352,0,8,650,10,747,16,105,10,780,10,971,16,72,10,-9900,99,-9900,99,-9900,99,1.1,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,14:00,46.7,210.1,940,1372,702,0,8,704,0,15,220,0,8,431,11,305,16,222,11,725,10,958,16,69,10,-9900,99,-9900,99,-9900,99,1.1,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,15:00,53.3,227.8,820,1372,529,0,8,539,0,15,207,0,8,421,10,465,16,144,10,617,10,928,16,62,10,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,16:00,61.8,242.4,648,1372,348,0,8,277,0,15,217,0,8,328,10,197,16,235,10,465,10,874,16,52,10,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,17:00,71.4,254.9,436,1372,120,0,8,17,0,15,115,0,8,219,10,335,16,113,10,284,10,770,16,39,10,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,18:00,81.6,266.2,200,1372,74,0,8,127,0,15,55,0,8,103,24,536,27,25,24,103,10,536,16,25,10,-9900,99,-9900,99,-9900,99,1.3,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,19:00,88.4,273.5,13,469,3,1,8,20,1,15,2,1,8,5,10,37,16,4,10,4,10,79,16,2,10,-9900,99,-9900,99,-9900,99,1.3,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-28,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.041,1,0.338,2,0.15,0
2005-03-29,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.041,1,0.356,2,0.15,0
2005-03-29,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.041,1,0.356,2,0.15,0
2005-03-29,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.090,1,0.041,1,0.356,2,0.15,0
2005-03-29,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.041,1,0.356,2,0.15,0
2005-03-29,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.041,1,0.356,2,0.15,0
2005-03-29,6:00,89.0,85.6,6,331,1,1,8,2,1,15,1,1,8,1,10,7,16,1,10,1,10,20,16,1,10,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,7:00,82.8,92.3,173,1371,52,0,8,23,0,15,49,0,8,42,10,80,16,32,10,78,10,370,16,31,10,-9900,99,-9900,99,-9900,99,1.3,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,8:00,72.5,103.4,411,1371,166,0,8,144,0,15,123,0,8,61,10,41,16,49,10,251,10,664,16,52,10,-9900,99,-9900,99,-9900,99,1.3,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,9:00,62.7,115.7,628,1371,391,0,8,400,0,15,208,0,8,297,10,328,16,147,10,435,10,797,16,70,10,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,10:00,54.0,130.0,806,1371,198,0,8,16,0,15,189,0,8,520,10,660,16,132,10,593,10,866,16,84,10,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,11:00,47.1,147.3,933,1371,576,0,8,413,0,15,295,0,8,481,10,202,16,343,10,708,10,903,16,93,10,-9900,99,-9900,99,-9900,99,1.1,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,12:00,43.1,167.7,1001,1371,691,0,8,598,0,15,254,0,8,413,10,134,16,316,10,771,10,921,16,98,10,-9900,99,-9900,99,-9900,99,1.1,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,13:00,42.8,189.7,1006,1371,561,0,8,284,0,15,353,0,8,671,10,599,16,231,10,773,10,920,16,98,10,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,14:00,46.4,210.4,945,1371,441,0,8,152,0,15,336,0,8,434,10,231,16,275,10,718,10,904,16,94,10,-9900,99,-9900,99,-9900,99,1.2,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,15:00,53.0,228.1,825,1371,499,0,8,420,0,15,246,0,8,314,10,142,16,228,10,608,10,869,16,85,10,-9900,99,-9900,99,-9900,99,1.3,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,16:00,61.5,242.8,653,1371,419,0,8,529,0,15,167,0,8,280,10,161,16,204,10,454,10,803,16,72,10,-9900,99,-9900,99,-9900,99,1.4,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,17:00,71.2,255.3,441,1371,185,0,8,148,0,15,137,0,8,129,10,188,16,68,10,273,10,680,16,54,10,-9900,99,-9900,99,-9900,99,1.6,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,18:00,81.4,266.5,205,1371,51,0,8,7,0,15,50,0,8,97,24,420,27,34,24,97,10,420,16,34,10,-9900,99,-9900,99,-9900,99,1.7,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,19:00,88.3,274.0,15,514,2,1,8,1,1,15,2,1,8,3,10,1,16,3,10,4,10,38,16,2,10,-9900,99,-9900,99,-9900,99,1.7,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-29,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.090,1,0.079,1,0.356,2,0.15,0
2005-03-30,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.091,1,0.079,1,0.362,2,0.15,0
2005-03-30,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.091,1,0.079,1,0.362,2,0.15,0
2005-03-30,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.091,1,0.079,1,0.362,2,0.15,0
2005-03-30,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.091,1,0.079,1,0.362,2,0.15,0
2005-03-30,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.091,1,0.079,1,0.362,2,0.15,0
2005-03-30,6:00,88.8,85.2,8,377,1,1,8,0,1,15,1,1,8,1,10,0,16,1,10,1,10,10,16,1,10,-9900,99,-9900,99,-9900,99,2.0,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,7:00,82.4,92.1,180,1371,50,0,8,3,0,15,50,0,8,37,10,13,16,35,10,76,10,297,16,37,10,-9900,99,-9900,99,-9900,99,1.9,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,8:00,72.2,103.2,419,1371,186,0,8,204,0,15,124,0,8,197,10,205,16,134,10,244,10,592,16,63,10,-9900,99,-9900,99,-9900,99,1.9,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,9:00,62.4,115.5,635,1371,412,0,8,554,0,15,155,0,8,336,10,490,16,109,10,425,10,733,16,86,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,10:00,53.6,129.9,812,1371,628,0,8,806,0,15,150,0,8,532,10,659,16,142,10,582,10,808,16,103,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,11:00,46.7,147.2,939,1371,742,0,8,936,0,15,100,0,8,696,24,848,27,114,24,696,10,848,16,114,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,12:00,42.7,167.7,1007,1371,803,0,8,952,0,15,104,0,8,757,24,867,27,120,24,757,10,867,16,120,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,13:00,42.5,189.9,1011,1371,806,0,8,766,0,15,241,0,8,760,24,868,27,120,24,760,10,868,16,120,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,14:00,46.1,210.7,951,1371,277,0,8,48,0,15,244,0,8,434,24,116,27,354,24,705,10,851,16,115,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,15:00,52.7,228.5,830,1371,427,0,8,254,0,15,273,0,8,199,24,1,27,199,24,597,10,814,16,104,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,16:00,61.3,243.1,658,1371,255,0,8,76,0,15,218,0,8,305,24,375,27,125,24,445,10,745,16,88,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,17:00,71.0,255.6,446,1371,144,0,8,33,0,15,133,0,8,128,24,84,27,101,24,266,10,615,16,66,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,18:00,81.2,266.9,210,1371,36,0,8,0,0,15,36,0,8,67,24,114,27,50,24,94,10,347,16,41,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,19:00,88.2,274.4,17,537,2,1,8,0,1,15,2,1,8,5,10,4,16,5,10,3,10,21,16,3,10,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-30,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.091,1,0.112,1,0.362,2,0.15,0
2005-03-31,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.092,1,0.112,1,0.376,2,0.15,0
2005-03-31,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.092,1,0.112,1,0.376,2,0.15,0
2005-03-31,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.092,1,0.112,1,0.376,2,0.15,0
2005-03-31,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.092,1,0.112,1,0.376,2,0.15,0
