YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2006-02-19,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.070,1,0.047,1,0.348,51,0.13,0
2006-02-19,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.070,1,0.047,1,0.349,51,0.13,0
2006-02-19,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.070,1,0.047,1,0.351,51,0.13,0
2006-02-19,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.070,1,0.047,1,0.352,51,0.13,0
2006-02-19,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.070,1,0.047,1,0.354,51,0.13,0
2006-02-19,7:00,89.8,105.9,0,82,0,1,9,0,1,21,0,1,9,0,24,3,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,0.2,51,0.070,1,0.094,1,0.355,51,0.13,0
2006-02-19,8:00,84.9,111.7,124,1400,39,0,9,0,0,21,39,0,9,48,24,255,27,26,24,48,10,255,16,26,10,-9900,99,-9900,99,-9900,99,0.2,51,0.070,1,0.094,1,0.357,51,0.13,0
2006-02-19,9:00,75.8,123.4,343,1400,225,0,9,632,0,21,70,0,9,200,24,608,27,51,24,200,10,608,16,51,10,-9900,99,-9900,99,-9900,99,0.2,3,0.070,1,0.094,1,0.358,51,0.13,0
2006-02-19,10:00,67.8,136.4,528,1400,348,0,9,619,0,21,115,0,9,356,24,764,27,68,24,356,10,764,16,68,10,-9900,99,-9900,99,-9900,99,0.2,51,0.070,1,0.094,1,0.360,51,0.13,0
2006-02-19,11:00,61.7,151.2,664,1400,343,0,9,261,0,21,219,0,9,478,24,838,27,80,24,478,10,838,16,80,10,-9900,99,-9900,99,-9900,99,0.2,51,0.070,1,0.094,1,0.361,51,0.13,0
2006-02-19,12:00,58.0,167.6,742,1400,546,0,9,748,0,21,150,0,9,549,24,871,27,87,24,549,10,871,16,87,10,-9900,99,-9900,99,-9900,99,0.3,3,0.070,1,0.094,1,0.363,51,0.13,0
2006-02-19,13:00,57.3,185.0,756,1400,561,0,9,855,0,21,99,0,9,561,24,876,27,88,24,561,10,876,16,88,10,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.365,51,0.13,0
2006-02-19,14:00,59.7,202.0,706,1400,485,0,9,762,0,21,101,0,9,514,24,854,27,84,24,514,10,854,16,84,10,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.366,51,0.13,0
2006-02-19,15:00,64.9,217.6,594,1400,397,0,9,733,0,21,86,0,9,341,24,449,27,150,24,412,10,798,16,74,10,-9900,99,-9900,99,-9900,99,0.3,3,0.070,1,0.094,1,0.368,51,0.13,0
2006-02-19,16:00,72.1,231.4,429,1400,278,0,9,702,0,21,63,0,9,269,24,685,27,59,24,269,10,685,16,59,10,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.369,51,0.13,0
2006-02-19,17:00,80.9,243.6,222,1400,127,0,9,524,0,21,44,0,9,109,24,439,27,39,24,109,10,439,16,39,10,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.371,51,0.13,0
2006-02-19,18:00,87.8,251.9,26,688,8,1,9,120,1,21,3,1,9,7,24,51,27,5,24,7,10,51,16,5,10,-9900,99,-9900,99,-9900,99,0.2,3,0.070,1,0.094,1,0.372,51,0.13,0
2006-02-19,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.374,51,0.13,0
2006-02-19,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.375,51,0.13,0
2006-02-19,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.070,1,0.094,1,0.377,51,0.13,0
2006-02-19,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.378,51,0.13,0
2006-02-19,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.380,51,0.13,0
2006-02-19,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.070,1,0.094,1,0.381,51,0.13,0
2006-02-20,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.383,2,0.13,0
2006-02-20,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.382,51,0.13,0
2006-02-20,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.070,1,0.094,1,0.381,51,0.13,0
2006-02-20,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.070,1,0.094,1,0.380,51,0.13,0
2006-02-20,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.094,1,0.379,51,0.13,0
2006-02-20,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.070,1,0.094,1,0.378,51,0.13,0
2006-02-20,7:00,89.6,105.6,1,105,0,1,9,0,1,21,0,1,9,0,25,7,28,0,25,0,10,11,16,0,10,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.376,51,0.13,0
2006-02-20,8:00,84.6,111.5,131,1399,11,0,9,0,0,21,11,0,9,49,24,218,27,29,24,57,10,378,16,22,10,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.375,51,0.13,0
2006-02-20,9:00,75.5,123.2,350,1399,177,0,9,360,0,21,87,0,9,214,24,699,27,39,24,214,10,699,16,39,10,-9900,99,-9900,99,-9900,99,0.4,3,0.070,1,0.056,1,0.374,51,0.13,0
2006-02-20,10:00,67.5,136.2,535,1399,351,0,9,609,0,21,118,0,9,371,24,833,27,52,24,371,10,833,16,52,10,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.373,51,0.13,0
2006-02-20,11:00,61.3,151.0,671,1399,505,0,9,852,0,21,96,0,9,491,24,896,27,61,24,491,10,896,16,61,10,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.372,51,0.13,0
2006-02-20,12:00,57.6,167.6,749,1399,558,0,9,857,0,21,99,0,9,562,24,925,27,67,24,562,10,925,16,67,10,-9900,99,-9900,99,-9900,99,0.4,3,0.070,1,0.056,1,0.371,51,0.13,0
2006-02-20,13:00,56.9,185.1,763,1399,537,0,9,790,0,21,106,0,9,574,24,930,27,67,24,574,10,930,16,67,10,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.370,51,0.13,0
2006-02-20,14:00,59.4,202.2,712,1399,508,0,9,767,0,21,117,0,9,529,24,912,27,64,24,529,10,912,16,64,10,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.369,51,0.13,0
2006-02-20,15:00,64.6,217.8,600,1399,379,0,9,489,0,21,169,0,9,428,24,867,27,57,24,428,10,867,16,57,10,-9900,99,-9900,99,-9900,99,0.4,3,0.070,1,0.056,1,0.368,51,0.13,0
2006-02-20,16:00,71.9,231.6,435,1399,132,0,9,35,0,21,121,0,9,284,24,770,27,45,24,284,10,770,16,45,10,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.367,51,0.13,0
2006-02-20,17:00,80.6,243.8,228,1399,81,0,9,97,0,21,65,0,9,90,24,51,27,82,24,121,10,553,16,31,10,-9900,99,-9900,99,-9900,99,0.5,51,0.070,1,0.056,1,0.366,51,0.13,0
2006-02-20,18:00,87.6,252.3,29,711,5,1,9,23,1,21,4,1,9,4,24,0,27,4,24,9,10,107,16,5,10,-9900,99,-9900,99,-9900,99,0.5,3,0.070,1,0.056,1,0.365,51,0.13,0
2006-02-20,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.070,1,0.056,1,0.364,51,0.13,0
2006-02-20,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.070,1,0.056,1,0.362,51,0.13,0
2006-02-20,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.070,1,0.056,1,0.361,51,0.13,0
2006-02-20,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.360,51,0.13,0
2006-02-20,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.070,1,0.056,1,0.359,51,0.13,0
2006-02-20,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.070,1,0.056,1,0.358,51,0.13,0
2006-02-21,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.071,1,0.056,1,0.357,2,0.13,0
2006-02-21,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.071,1,0.056,1,0.359,51,0.13,0
2006-02-21,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.071,1,0.056,1,0.360,51,0.13,0
2006-02-21,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.071,1,0.056,1,0.362,51,0.13,0
2006-02-21,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.071,1,0.056,1,0.364,51,0.13,0
2006-02-21,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.071,1,0.056,1,0.365,51,0.13,0
2006-02-21,7:00,89.5,105.2,1,151,0,1,9,12,1,21,0,1,9,0,24,0,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,0.3,51,0.071,1,0.110,1,0.367,51,0.13,0
2006-02-21,8:00,84.3,111.3,138,1398,64,0,9,286,0,21,36,0,9,36,24,77,27,28,24,53,10,239,16,29,10,-9900,99,-9900,99,-9900,99,0.4,51,0.071,1,0.110,1,0.369,51,0.13,0
2006-02-21,9:00,75.2,123.0,357,1398,235,0,9,568,0,21,90,0,9,202,24,571,27,56,24,202,10,571,16,56,10,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.110,1,0.370,51,0.13,0
2006-02-21,10:00,67.2,136.0,542,1398,344,0,9,637,0,21,97,0,9,356,24,725,27,75,24,356,10,725,16,75,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.372,51,0.13,0
2006-02-21,11:00,61.0,150.9,678,1398,444,0,9,680,0,21,114,0,9,477,24,801,27,89,24,477,10,801,16,89,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.374,51,0.13,0
2006-02-21,12:00,57.3,167.6,756,1398,524,0,9,727,0,21,131,0,9,548,24,835,27,96,24,548,10,835,16,96,10,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.110,1,0.375,51,0.13,0
2006-02-21,13:00,56.6,185.1,770,1398,488,0,9,584,0,21,167,0,9,560,24,840,27,97,24,560,10,840,16,97,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.377,51,0.13,0
2006-02-21,14:00,59.0,202.3,719,1398,430,0,9,493,0,21,176,0,9,513,24,818,27,93,24,513,10,818,16,93,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.379,51,0.13,0
2006-02-21,15:00,64.3,218.0,607,1398,355,0,9,471,0,21,150,0,9,289,24,288,27,164,24,413,10,762,16,82,10,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.110,1,0.380,51,0.13,0
2006-02-21,16:00,71.6,231.8,442,1398,291,0,9,547,0,21,118,0,9,270,24,649,27,65,24,270,10,649,16,65,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.382,51,0.13,0
2006-02-21,17:00,80.3,244.1,234,1398,88,0,9,134,0,21,65,0,9,46,24,38,27,39,24,112,10,409,16,43,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.384,51,0.13,0
2006-02-21,18:00,87.6,252.7,32,757,1,0,9,0,0,21,1,0,9,5,24,0,27,5,24,8,10,45,16,6,10,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.110,1,0.385,51,0.13,0
2006-02-21,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.387,51,0.13,0
2006-02-21,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.389,51,0.13,0
2006-02-21,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.110,1,0.390,51,0.13,0
2006-02-21,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.392,51,0.13,0
2006-02-21,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.071,1,0.110,1,0.394,51,0.13,0
2006-02-21,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.071,1,0.110,1,0.395,51,0.13,0
2006-02-22,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.071,1,0.110,1,0.397,2,0.13,0
2006-02-22,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.071,1,0.110,1,0.398,51,0.13,0
2006-02-22,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.110,1,0.398,51,0.13,0
2006-02-22,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.399,51,0.13,0
2006-02-22,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.110,1,0.400,51,0.13,0
2006-02-22,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.110,1,0.400,51,0.13,0
2006-02-22,7:00,89.4,104.8,2,198,0,1,9,17,1,21,0,1,9,0,24,0,27,0,24,0,10,16,16,0,10,-9900,99,-9900,99,-9900,99,0.4,51,0.071,1,0.064,1,0.401,51,0.13,0
2006-02-22,8:00,84.1,111.1,144,1398,69,0,9,301,0,21,38,0,9,20,24,0,27,20,24,64,10,378,16,25,10,-9900,99,-9900,99,-9900,99,0.4,51,0.071,1,0.064,1,0.401,51,0.13,0
2006-02-22,9:00,74.9,122.8,364,1398,211,0,9,366,0,21,116,0,9,65,25,0,28,65,25,223,10,692,16,43,10,-9900,99,-9900,99,-9900,99,0.4,3,0.071,1,0.064,1,0.402,51,0.13,0
2006-02-22,10:00,66.8,135.9,549,1398,203,0,9,86,0,21,169,0,9,108,24,0,27,108,24,380,10,823,16,56,10,-9900,99,-9900,99,-9900,99,0.4,51,0.071,1,0.064,1,0.403,51,0.13,0
2006-02-22,11:00,60.6,150.8,686,1398,150,0,9,0,0,21,150,0,9,141,25,0,28,141,25,500,10,884,16,66,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.064,1,0.403,51,0.13,0
2006-02-22,12:00,56.9,167.5,763,1398,122,0,9,0,0,21,122,0,9,160,24,0,27,160,24,569,10,911,16,72,10,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.064,1,0.404,51,0.13,0
2006-02-22,13:00,56.2,185.2,777,1398,205,0,9,12,0,21,198,0,9,163,24,0,27,163,24,581,10,915,16,73,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.064,1,0.405,51,0.13,0
2006-02-22,14:00,58.7,202.5,726,1398,462,0,9,514,0,21,195,0,9,535,24,897,27,69,24,535,10,897,16,69,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.064,1,0.405,51,0.13,0
2006-02-22,15:00,63.9,218.2,614,1398,406,0,9,674,0,21,110,0,9,434,24,850,27,61,24,434,10,850,16,61,10,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.064,1,0.406,51,0.13,0
2006-02-22,16:00,71.3,232.1,448,1398,311,0,9,654,0,21,101,0,9,290,24,754,27,49,24,290,10,754,16,49,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.064,1,0.406,51,0.13,0
2006-02-22,17:00,80.1,244.3,241,1398,108,0,9,226,0,21,69,0,9,95,24,35,27,89,24,127,10,542,16,34,10,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.064,1,0.407,51,0.13,0
2006-02-22,18:00,87.4,253.1,35,780,2,0,9,120,0,21,0,0,9,6,24,1,27,6,24,11,10,108,16,6,10,-9900,99,-9900,99,-9900,99,0.5,3,0.071,1,0.064,1,0.408,51,0.13,0
2006-02-22,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.071,1,0.064,1,0.408,51,0.13,0
2006-02-22,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.071,1,0.064,1,0.409,51,0.13,0
2006-02-22,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.071,1,0.064,1,0.410,51,0.13,0
2006-02-22,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.071,1,0.064,1,0.410,51,0.13,0
2006-02-22,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.071,1,0.064,1,0.411,51,0.13,0
2006-02-22,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.071,1,0.064,1,0.411,51,0.13,0
2006-02-23,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.064,1,0.412,2,0.13,0
2006-02-23,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.072,1,0.064,1,0.411,51,0.13,0
2006-02-23,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.072,1,0.064,1,0.409,51,0.13,0
2006-02-23,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.072,1,0.064,1,0.408,51,0.13,0
2006-02-23,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.072,1,0.064,1,0.406,51,0.13,0
2006-02-23,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.072,1,0.064,1,0.405,51,0.13,0
2006-02-23,7:00,89.3,104.4,3,244,1,1,9,9,1,21,1,1,9,0,24,0,27,0,24,0,10,6,16,0,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.403,51,0.13,0
2006-02-23,8:00,83.8,110.9,151,1397,57,0,9,129,0,21,43,0,9,23,24,0,27,23,24,61,10,271,16,32,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.402,51,0.13,0
2006-02-23,9:00,74.6,122.6,371,1397,136,0,9,105,0,21,108,0,9,59,24,0,27,59,24,216,10,599,16,57,10,-9900,99,-9900,99,-9900,99,0.3,3,0.072,1,0.109,1,0.400,51,0.13,0
2006-02-23,10:00,66.5,135.7,557,1397,129,0,9,0,0,21,129,0,9,113,24,107,27,71,24,375,10,750,16,76,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.399,51,0.13,0
2006-02-23,11:00,60.3,150.7,693,1397,321,0,9,188,0,21,228,0,9,215,24,77,27,177,24,498,10,824,16,89,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.397,51,0.13,0
2006-02-23,12:00,56.5,167.5,770,1397,136,0,9,0,0,21,136,0,9,154,24,0,27,154,24,570,10,857,16,97,10,-9900,99,-9900,99,-9900,99,0.3,3,0.072,1,0.109,1,0.396,51,0.13,0
2006-02-23,13:00,55.9,185.3,784,1397,231,0,9,16,0,21,222,0,9,358,24,48,27,331,24,582,10,862,16,98,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.395,51,0.13,0
2006-02-23,14:00,58.4,202.6,733,1397,246,0,9,32,0,21,229,0,9,348,24,48,27,323,24,534,10,840,16,93,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.393,51,0.13,0
2006-02-23,15:00,63.6,218.4,620,1397,254,0,9,119,0,21,201,0,9,117,24,0,27,117,24,431,10,785,16,82,10,-9900,99,-9900,99,-9900,99,0.3,3,0.072,1,0.109,1,0.392,51,0.13,0
2006-02-23,16:00,71.0,232.3,454,1397,292,0,9,527,0,21,120,0,9,285,24,675,27,66,24,285,10,675,16,66,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.390,51,0.13,0
2006-02-23,17:00,79.8,244.6,247,1397,155,0,9,548,0,21,58,0,9,122,24,441,27,44,24,122,10,441,16,44,10,-9900,99,-9900,99,-9900,99,0.3,51,0.072,1,0.109,1,0.389,51,0.13,0
2006-02-23,18:00,87.3,253.5,38,827,4,0,9,187,0,21,0,0,9,10,24,58,27,8,24,10,10,58,16,8,10,-9900,99,-9900,99,-9900,99,0.2,3,0.072,1,0.109,1,0.387,51,0.13,0
2006-02-23,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.072,1,0.109,1,0.386,51,0.13,0
2006-02-23,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.072,1,0.109,1,0.384,51,0.13,0
2006-02-23,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.072,1,0.109,1,0.383,51,0.13,0
2006-02-23,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.072,1,0.109,1,0.381,51,0.13,0
2006-02-23,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.072,1,0.109,1,0.380,51,0.13,0
